span_id,line_id,tower_id,voltage_kv,region,component,installation_date,maintenance_period_days,HI_score_last,HI_class_last,HI_trend_per_year,lightning_strikes_1km_annual,lightning_strikes_5km_annual,max_peak_current_kA,lightning_flash_density,lightning_caused_trip,avg_rainfall_mm_year,max_wind_speed_ms,avg_wind_speed_ms,avg_humidity_pct,avg_temperature_c,max_temperature_c,temp_fluctuation_c,pm25_annual_avg,pm25_exceedance_days,coastal_proximity,pollution_severity,row_width_m,encroachment_events_total,encroachment_severity,vegetation_encroachment,last_vegetation_cut_days,total_outage_events,fault_type_most_common,transient_faults,permanent_faults,mttr_hours,event_id,event_type,forecast_month,age_at_forecast_days,forecast_date,forecast_wind_max,forecast_wind_avg,forecast_rain_total,forecast_pressure_min,forecast_humidity_max,forecast_temp_max,forecast_confidence_avg,age_at_forecast_years,fault_to_failure_flag
SP-00989,LINE-C1,149,500,Central,Arrester,2020-04-27,1799,5.0,HI5,1.0145,9.1,52.4,31.8,12.62,2,1188.1,18.1,4.3,76.3,34.8,39.6,8.8,27.1,0,near_coast,c,30,0,none,0,656,2,vegetation,1,1,5.2,FCAST-003954,summer_storm,4,1083,2023-04-15,14.7,5.947916666666667,111.616,1001.1,96.9,33.58,74.725,2.967123287671233,0
SP-00989,LINE-C1,149,500,Central,Arrester,2020-04-27,1799,5.0,HI5,1.0145,9.1,52.4,31.8,12.62,2,1188.1,18.1,4.3,76.3,34.8,39.6,8.8,27.1,0,near_coast,c,30,0,none,0,656,2,vegetation,1,1,5.2,FCAST-003955,southwest_monsoon,6,777,2022-06-13,10.5,5.59125,151.168,1003.6,100.0,33.0,74.95833333333333,2.128767123287671,0
SP-00989,LINE-C1,149,500,Central,Arrester,2020-04-27,1799,5.0,HI5,1.0145,9.1,52.4,31.8,12.62,2,1188.1,18.1,4.3,76.3,34.8,39.6,8.8,27.1,0,near_coast,c,30,0,none,0,656,2,vegetation,1,1,5.2,FCAST-003956,tropical_cyclone,11,1292,2023-11-10,23.62,11.876944444444444,216.687,989.3,100.0,32.0,75.11527777777778,3.5397260273972604,0
SP-00990,LINE-C1,150,500,Central,Conductor,2019-04-18,2174,1.84,HI1,0.3089,10.7,48.1,20.7,10.74,1,1013.4,13.7,4.7,78.6,31.6,39.8,11.4,47.8,13,near_coast,c,30,11,moderate,1,262,0,unknown,0,0,35.2,FCAST-003958,heatwave,4,1091,2022-04-13,4.2,2.399722222222222,45.835,1006.0,67.7,39.5,75.0013888888889,2.989041095890411,0
SP-00990,LINE-C1,150,500,Central,Conductor,2019-04-18,2174,1.84,HI1,0.3089,10.7,48.1,20.7,10.74,1,1013.4,13.7,4.7,78.6,31.6,39.8,11.4,47.8,13,near_coast,c,30,11,moderate,1,262,0,unknown,0,0,35.2,FCAST-003959,summer_storm,4,730,2021-04-17,14.7,6.525,107.254,1001.8,96.5,34.94,75.20277777777778,2.0,0
SP-00990,LINE-C1,150,500,Central,Conductor,2019-04-18,2174,1.84,HI1,0.3089,10.7,48.1,20.7,10.74,1,1013.4,13.7,4.7,78.6,31.6,39.8,11.4,47.8,13,near_coast,c,30,11,moderate,1,262,0,unknown,0,0,35.2,FCAST-003960,tropical_cyclone,9,1615,2023-09-19,23.62,11.928611111111111,219.863,989.1,100.0,32.0,75.08055555555556,4.424657534246576,0
SP-00990,LINE-C1,150,500,Central,Damper,2019-04-18,2174,3.29,HI3,0.5524,10.7,48.1,20.7,10.74,2,1013.4,13.7,4.7,78.6,31.6,39.8,11.4,47.8,13,near_coast,c,30,11,moderate,1,262,1,equipment_failure,0,1,2.5,FCAST-003958,heatwave,4,1091,2022-04-13,4.2,2.399722222222222,45.835,1006.0,67.7,39.5,75.0013888888889,2.989041095890411,0
SP-00990,LINE-C1,150,500,Central,Damper,2019-04-18,2174,3.29,HI3,0.5524,10.7,48.1,20.7,10.74,2,1013.4,13.7,4.7,78.6,31.6,39.8,11.4,47.8,13,near_coast,c,30,11,moderate,1,262,1,equipment_failure,0,1,2.5,FCAST-003959,summer_storm,4,730,2021-04-17,14.7,6.525,107.254,1001.8,96.5,34.94,75.20277777777778,2.0,0
SP-00990,LINE-C1,150,500,Central,Damper,2019-04-18,2174,3.29,HI3,0.5524,10.7,48.1,20.7,10.74,2,1013.4,13.7,4.7,78.6,31.6,39.8,11.4,47.8,13,near_coast,c,30,11,moderate,1,262,1,equipment_failure,0,1,2.5,FCAST-003960,tropical_cyclone,9,1615,2023-09-19,23.62,11.928611111111111,219.863,989.1,100.0,32.0,75.08055555555556,4.424657534246576,1
SP-00990,LINE-C1,150,500,Central,Spacer,2019-04-18,2174,2.67,HI2,0.4483,10.7,48.1,20.7,10.74,0,1013.4,13.7,4.7,78.6,31.6,39.8,11.4,47.8,13,near_coast,c,30,11,moderate,1,262,0,wind,0,0,14.9,FCAST-003958,heatwave,4,1091,2022-04-13,4.2,2.399722222222222,45.835,1006.0,67.7,39.5,75.0013888888889,2.989041095890411,0
SP-00990,LINE-C1,150,500,Central,Spacer,2019-04-18,2174,2.67,HI2,0.4483,10.7,48.1,20.7,10.74,0,1013.4,13.7,4.7,78.6,31.6,39.8,11.4,47.8,13,near_coast,c,30,11,moderate,1,262,0,wind,0,0,14.9,FCAST-003959,summer_storm,4,730,2021-04-17,14.7,6.525,107.254,1001.8,96.5,34.94,75.20277777777778,2.0,1
SP-00990,LINE-C1,150,500,Central,Spacer,2019-04-18,2174,2.67,HI2,0.4483,10.7,48.1,20.7,10.74,0,1013.4,13.7,4.7,78.6,31.6,39.8,11.4,47.8,13,near_coast,c,30,11,moderate,1,262,0,wind,0,0,14.9,FCAST-003960,tropical_cyclone,9,1615,2023-09-19,23.62,11.928611111111111,219.863,989.1,100.0,32.0,75.08055555555556,4.424657534246576,0
SP-00990,LINE-C1,150,500,Central,Insulator,2019-04-18,1998,5.0,HI5,0.9134,10.7,48.1,20.7,10.74,0,1013.4,13.7,4.7,78.6,31.6,39.8,11.4,47.8,13,near_coast,c,30,11,moderate,1,262,6,equipment_failure,3,3,19.4,FCAST-003958,heatwave,4,1091,2022-04-13,4.2,2.399722222222222,45.835,1006.0,67.7,39.5,75.0013888888889,2.989041095890411,0
SP-00990,LINE-C1,150,500,Central,Insulator,2019-04-18,1998,5.0,HI5,0.9134,10.7,48.1,20.7,10.74,0,1013.4,13.7,4.7,78.6,31.6,39.8,11.4,47.8,13,near_coast,c,30,11,moderate,1,262,6,equipment_failure,3,3,19.4,FCAST-003959,summer_storm,4,730,2021-04-17,14.7,6.525,107.254,1001.8,96.5,34.94,75.20277777777778,2.0,0
SP-00990,LINE-C1,150,500,Central,Insulator,2019-04-18,1998,5.0,HI5,0.9134,10.7,48.1,20.7,10.74,0,1013.4,13.7,4.7,78.6,31.6,39.8,11.4,47.8,13,near_coast,c,30,11,moderate,1,262,6,equipment_failure,3,3,19.4,FCAST-003960,tropical_cyclone,9,1615,2023-09-19,23.62,11.928611111111111,219.863,989.1,100.0,32.0,75.08055555555556,4.424657534246576,1
SP-00990,LINE-C1,150,500,Central,Fittings,2019-04-18,2174,3.42,HI3,0.5742,10.7,48.1,20.7,10.74,1,1013.4,13.7,4.7,78.6,31.6,39.8,11.4,47.8,13,near_coast,c,30,11,moderate,1,262,1,vegetation,0,1,13.3,FCAST-003958,heatwave,4,1091,2022-04-13,4.2,2.399722222222222,45.835,1006.0,67.7,39.5,75.0013888888889,2.989041095890411,0
SP-00990,LINE-C1,150,500,Central,Fittings,2019-04-18,2174,3.42,HI3,0.5742,10.7,48.1,20.7,10.74,1,1013.4,13.7,4.7,78.6,31.6,39.8,11.4,47.8,13,near_coast,c,30,11,moderate,1,262,1,vegetation,0,1,13.3,FCAST-003959,summer_storm,4,730,2021-04-17,14.7,6.525,107.254,1001.8,96.5,34.94,75.20277777777778,2.0,1
SP-00990,LINE-C1,150,500,Central,Fittings,2019-04-18,2174,3.42,HI3,0.5742,10.7,48.1,20.7,10.74,1,1013.4,13.7,4.7,78.6,31.6,39.8,11.4,47.8,13,near_coast,c,30,11,moderate,1,262,1,vegetation,0,1,13.3,FCAST-003960,tropical_cyclone,9,1615,2023-09-19,23.62,11.928611111111111,219.863,989.1,100.0,32.0,75.08055555555556,4.424657534246576,1
SP-00990,LINE-C1,150,500,Central,Arrester,2019-04-18,1681,5.0,HI5,1.0857,10.7,48.1,20.7,10.74,2,1013.4,13.7,4.7,78.6,31.6,39.8,11.4,47.8,13,near_coast,c,30,11,moderate,1,262,0,lightning,0,0,19.0,FCAST-003958,heatwave,4,1091,2022-04-13,4.2,2.399722222222222,45.835,1006.0,67.7,39.5,75.0013888888889,2.989041095890411,1
SP-00990,LINE-C1,150,500,Central,Arrester,2019-04-18,1681,5.0,HI5,1.0857,10.7,48.1,20.7,10.74,2,1013.4,13.7,4.7,78.6,31.6,39.8,11.4,47.8,13,near_coast,c,30,11,moderate,1,262,0,lightning,0,0,19.0,FCAST-003959,summer_storm,4,730,2021-04-17,14.7,6.525,107.254,1001.8,96.5,34.94,75.20277777777778,2.0,0
SP-00990,LINE-C1,150,500,Central,Arrester,2019-04-18,1681,5.0,HI5,1.0857,10.7,48.1,20.7,10.74,2,1013.4,13.7,4.7,78.6,31.6,39.8,11.4,47.8,13,near_coast,c,30,11,moderate,1,262,0,lightning,0,0,19.0,FCAST-003960,tropical_cyclone,9,1615,2023-09-19,23.62,11.928611111111111,219.863,989.1,100.0,32.0,75.08055555555556,4.424657534246576,1
SP-00991,LINE-C1,151,500,Central,Conductor,2020-10-30,1613,3.17,HI3,0.7173,10.1,56.2,18.2,13.31,3,1204.9,25.4,3.0,76.2,32.4,40.1,9.6,29.9,0,near_coast,c,30,5,moderate,1,372,0,overload,0,0,17.5,FCAST-003962,tropical_cyclone,11,1106,2023-11-10,23.62,12.294722222222225,219.188,989.4,100.0,32.0,74.80555555555556,3.03013698630137,0
SP-00991,LINE-C1,151,500,Central,Conductor,2020-10-30,1613,3.17,HI3,0.7173,10.1,56.2,18.2,13.31,3,1204.9,25.4,3.0,76.2,32.4,40.1,9.6,29.9,0,near_coast,c,30,5,moderate,1,372,0,overload,0,0,17.5,FCAST-003963,summer_storm,5,556,2022-05-09,14.7,6.355555555555555,109.931,1000.7,95.9,34.72,74.73194444444444,1.523287671232877,0
SP-00991,LINE-C1,151,500,Central,Conductor,2020-10-30,1613,3.17,HI3,0.7173,10.1,56.2,18.2,13.31,3,1204.9,25.4,3.0,76.2,32.4,40.1,9.6,29.9,0,near_coast,c,30,5,moderate,1,372,0,overload,0,0,17.5,FCAST-003964,southwest_monsoon,9,331,2021-09-26,10.5,5.406527777777778,156.015,1003.7,100.0,33.0,74.78055555555555,0.9068493150684932,0
SP-00991,LINE-C1,151,500,Central,Damper,2020-10-30,1050,5.0,HI5,1.7381,10.1,56.2,18.2,13.31,2,1204.9,25.4,3.0,76.2,32.4,40.1,9.6,29.9,0,near_coast,c,30,5,moderate,1,372,4,vegetation,2,2,30.8,FCAST-003962,tropical_cyclone,11,1106,2023-11-10,23.62,12.294722222222225,219.188,989.4,100.0,32.0,74.80555555555556,3.03013698630137,0
SP-00991,LINE-C1,151,500,Central,Damper,2020-10-30,1050,5.0,HI5,1.7381,10.1,56.2,18.2,13.31,2,1204.9,25.4,3.0,76.2,32.4,40.1,9.6,29.9,0,near_coast,c,30,5,moderate,1,372,4,vegetation,2,2,30.8,FCAST-003963,summer_storm,5,556,2022-05-09,14.7,6.355555555555555,109.931,1000.7,95.9,34.72,74.73194444444444,1.523287671232877,0
SP-00991,LINE-C1,151,500,Central,Damper,2020-10-30,1050,5.0,HI5,1.7381,10.1,56.2,18.2,13.31,2,1204.9,25.4,3.0,76.2,32.4,40.1,9.6,29.9,0,near_coast,c,30,5,moderate,1,372,4,vegetation,2,2,30.8,FCAST-003964,southwest_monsoon,9,331,2021-09-26,10.5,5.406527777777778,156.015,1003.7,100.0,33.0,74.78055555555555,0.9068493150684932,0
SP-00991,LINE-C1,151,500,Central,Spacer,2020-10-30,1613,4.77,HI4,1.0794,10.1,56.2,18.2,13.31,2,1204.9,25.4,3.0,76.2,32.4,40.1,9.6,29.9,0,near_coast,c,30,5,moderate,1,372,3,equipment_failure,1,2,11.5,FCAST-003962,tropical_cyclone,11,1106,2023-11-10,23.62,12.294722222222225,219.188,989.4,100.0,32.0,74.80555555555556,3.03013698630137,1
SP-00991,LINE-C1,151,500,Central,Spacer,2020-10-30,1613,4.77,HI4,1.0794,10.1,56.2,18.2,13.31,2,1204.9,25.4,3.0,76.2,32.4,40.1,9.6,29.9,0,near_coast,c,30,5,moderate,1,372,3,equipment_failure,1,2,11.5,FCAST-003963,summer_storm,5,556,2022-05-09,14.7,6.355555555555555,109.931,1000.7,95.9,34.72,74.73194444444444,1.523287671232877,0
SP-00991,LINE-C1,151,500,Central,Spacer,2020-10-30,1613,4.77,HI4,1.0794,10.1,56.2,18.2,13.31,2,1204.9,25.4,3.0,76.2,32.4,40.1,9.6,29.9,0,near_coast,c,30,5,moderate,1,372,3,equipment_failure,1,2,11.5,FCAST-003964,southwest_monsoon,9,331,2021-09-26,10.5,5.406527777777778,156.015,1003.7,100.0,33.0,74.78055555555555,0.9068493150684932,0
SP-00991,LINE-C1,151,500,Central,Insulator,2020-10-30,1613,2.68,HI2,0.6064,10.1,56.2,18.2,13.31,1,1204.9,25.4,3.0,76.2,32.4,40.1,9.6,29.9,0,near_coast,c,30,5,moderate,1,372,0,unknown,0,0,12.3,FCAST-003962,tropical_cyclone,11,1106,2023-11-10,23.62,12.294722222222225,219.188,989.4,100.0,32.0,74.80555555555556,3.03013698630137,0
SP-00991,LINE-C1,151,500,Central,Insulator,2020-10-30,1613,2.68,HI2,0.6064,10.1,56.2,18.2,13.31,1,1204.9,25.4,3.0,76.2,32.4,40.1,9.6,29.9,0,near_coast,c,30,5,moderate,1,372,0,unknown,0,0,12.3,FCAST-003963,summer_storm,5,556,2022-05-09,14.7,6.355555555555555,109.931,1000.7,95.9,34.72,74.73194444444444,1.523287671232877,0
SP-00991,LINE-C1,151,500,Central,Insulator,2020-10-30,1613,2.68,HI2,0.6064,10.1,56.2,18.2,13.31,1,1204.9,25.4,3.0,76.2,32.4,40.1,9.6,29.9,0,near_coast,c,30,5,moderate,1,372,0,unknown,0,0,12.3,FCAST-003964,southwest_monsoon,9,331,2021-09-26,10.5,5.406527777777778,156.015,1003.7,100.0,33.0,74.78055555555555,0.9068493150684932,0
SP-00991,LINE-C1,151,500,Central,Fittings,2020-10-30,1613,3.41,HI3,0.7716,10.1,56.2,18.2,13.31,1,1204.9,25.4,3.0,76.2,32.4,40.1,9.6,29.9,0,near_coast,c,30,5,moderate,1,372,1,vegetation,0,1,15.7,FCAST-003962,tropical_cyclone,11,1106,2023-11-10,23.62,12.294722222222225,219.188,989.4,100.0,32.0,74.80555555555556,3.03013698630137,0
SP-00991,LINE-C1,151,500,Central,Fittings,2020-10-30,1613,3.41,HI3,0.7716,10.1,56.2,18.2,13.31,1,1204.9,25.4,3.0,76.2,32.4,40.1,9.6,29.9,0,near_coast,c,30,5,moderate,1,372,1,vegetation,0,1,15.7,FCAST-003963,summer_storm,5,556,2022-05-09,14.7,6.355555555555555,109.931,1000.7,95.9,34.72,74.73194444444444,1.523287671232877,0
SP-00991,LINE-C1,151,500,Central,Fittings,2020-10-30,1613,3.41,HI3,0.7716,10.1,56.2,18.2,13.31,1,1204.9,25.4,3.0,76.2,32.4,40.1,9.6,29.9,0,near_coast,c,30,5,moderate,1,372,1,vegetation,0,1,15.7,FCAST-003964,southwest_monsoon,9,331,2021-09-26,10.5,5.406527777777778,156.015,1003.7,100.0,33.0,74.78055555555555,0.9068493150684932,0
SP-00991,LINE-C1,151,500,Central,Arrester,2020-10-30,1613,3.23,HI3,0.7309,10.1,56.2,18.2,13.31,2,1204.9,25.4,3.0,76.2,32.4,40.1,9.6,29.9,0,near_coast,c,30,5,moderate,1,372,1,lightning,0,1,19.7,FCAST-003962,tropical_cyclone,11,1106,2023-11-10,23.62,12.294722222222225,219.188,989.4,100.0,32.0,74.80555555555556,3.03013698630137,1
SP-00991,LINE-C1,151,500,Central,Arrester,2020-10-30,1613,3.23,HI3,0.7309,10.1,56.2,18.2,13.31,2,1204.9,25.4,3.0,76.2,32.4,40.1,9.6,29.9,0,near_coast,c,30,5,moderate,1,372,1,lightning,0,1,19.7,FCAST-003963,summer_storm,5,556,2022-05-09,14.7,6.355555555555555,109.931,1000.7,95.9,34.72,74.73194444444444,1.523287671232877,0
SP-00991,LINE-C1,151,500,Central,Arrester,2020-10-30,1613,3.23,HI3,0.7309,10.1,56.2,18.2,13.31,2,1204.9,25.4,3.0,76.2,32.4,40.1,9.6,29.9,0,near_coast,c,30,5,moderate,1,372,1,lightning,0,1,19.7,FCAST-003964,southwest_monsoon,9,331,2021-09-26,10.5,5.406527777777778,156.015,1003.7,100.0,33.0,74.78055555555555,0.9068493150684932,0
SP-00992,LINE-C1,152,500,Central,Conductor,2018-08-30,2405,2.71,HI2,0.4113,6.8,30.7,25.3,11.37,1,1501.1,12.7,3.0,70.8,34.1,39.9,9.5,16.5,0,near_coast,c,25,0,none,0,436,1,lightning,0,1,11.9,FCAST-003966,tropical_cyclone,8,1797,2023-08-01,23.62,12.020555555555555,220.488,988.9,100.0,32.0,74.72222222222223,4.923287671232877,0
SP-00992,LINE-C1,152,500,Central,Conductor,2018-08-30,2405,2.71,HI2,0.4113,6.8,30.7,25.3,11.37,1,1501.1,12.7,3.0,70.8,34.1,39.9,9.5,16.5,0,near_coast,c,25,0,none,0,436,1,lightning,0,1,11.9,FCAST-003967,southwest_monsoon,7,319,2019-07-15,10.5,5.68875,141.049,1003.7,99.4,33.0,74.81527777777778,0.873972602739726,0
SP-00992,LINE-C1,152,500,Central,Damper,2018-08-30,1701,5.0,HI5,1.0729,6.8,30.7,25.3,11.37,1,1501.1,12.7,3.0,70.8,34.1,39.9,9.5,16.5,0,near_coast,c,25,0,none,0,436,4,wind,2,2,6.8,FCAST-003966,tropical_cyclone,8,1797,2023-08-01,23.62,12.020555555555555,220.488,988.9,100.0,32.0,74.72222222222223,4.923287671232877,0
SP-00992,LINE-C1,152,500,Central,Damper,2018-08-30,1701,5.0,HI5,1.0729,6.8,30.7,25.3,11.37,1,1501.1,12.7,3.0,70.8,34.1,39.9,9.5,16.5,0,near_coast,c,25,0,none,0,436,4,wind,2,2,6.8,FCAST-003967,southwest_monsoon,7,319,2019-07-15,10.5,5.68875,141.049,1003.7,99.4,33.0,74.81527777777778,0.873972602739726,1
SP-00992,LINE-C1,152,500,Central,Spacer,2018-08-30,2405,2.49,HI2,0.3779,6.8,30.7,25.3,11.37,0,1501.1,12.7,3.0,70.8,34.1,39.9,9.5,16.5,0,near_coast,c,25,0,none,0,436,2,wind,1,1,3.7,FCAST-003966,tropical_cyclone,8,1797,2023-08-01,23.62,12.020555555555555,220.488,988.9,100.0,32.0,74.72222222222223,4.923287671232877,0
SP-00992,LINE-C1,152,500,Central,Spacer,2018-08-30,2405,2.49,HI2,0.3779,6.8,30.7,25.3,11.37,0,1501.1,12.7,3.0,70.8,34.1,39.9,9.5,16.5,0,near_coast,c,25,0,none,0,436,2,wind,1,1,3.7,FCAST-003967,southwest_monsoon,7,319,2019-07-15,10.5,5.68875,141.049,1003.7,99.4,33.0,74.81527777777778,0.873972602739726,0
SP-00992,LINE-C1,152,500,Central,Insulator,2018-08-30,2405,1.98,HI1,0.3005,6.8,30.7,25.3,11.37,2,1501.1,12.7,3.0,70.8,34.1,39.9,9.5,16.5,0,near_coast,c,25,0,none,0,436,1,equipment_failure,0,1,12.8,FCAST-003966,tropical_cyclone,8,1797,2023-08-01,23.62,12.020555555555555,220.488,988.9,100.0,32.0,74.72222222222223,4.923287671232877,0
SP-00992,LINE-C1,152,500,Central,Insulator,2018-08-30,2405,1.98,HI1,0.3005,6.8,30.7,25.3,11.37,2,1501.1,12.7,3.0,70.8,34.1,39.9,9.5,16.5,0,near_coast,c,25,0,none,0,436,1,equipment_failure,0,1,12.8,FCAST-003967,southwest_monsoon,7,319,2019-07-15,10.5,5.68875,141.049,1003.7,99.4,33.0,74.81527777777778,0.873972602739726,0
SP-00992,LINE-C1,152,500,Central,Fittings,2018-08-30,1180,5.0,HI5,1.5466,6.8,30.7,25.3,11.37,2,1501.1,12.7,3.0,70.8,34.1,39.9,9.5,16.5,0,near_coast,c,25,0,none,0,436,1,wind,0,1,5.1,FCAST-003966,tropical_cyclone,8,1797,2023-08-01,23.62,12.020555555555555,220.488,988.9,100.0,32.0,74.72222222222223,4.923287671232877,1
SP-00992,LINE-C1,152,500,Central,Fittings,2018-08-30,1180,5.0,HI5,1.5466,6.8,30.7,25.3,11.37,2,1501.1,12.7,3.0,70.8,34.1,39.9,9.5,16.5,0,near_coast,c,25,0,none,0,436,1,wind,0,1,5.1,FCAST-003967,southwest_monsoon,7,319,2019-07-15,10.5,5.68875,141.049,1003.7,99.4,33.0,74.81527777777778,0.873972602739726,0
SP-00992,LINE-C1,152,500,Central,Arrester,2018-08-30,2405,5.0,HI5,0.7588,6.8,30.7,25.3,11.37,1,1501.1,12.7,3.0,70.8,34.1,39.9,9.5,16.5,0,near_coast,c,25,0,none,0,436,2,unknown,1,1,10.1,FCAST-003966,tropical_cyclone,8,1797,2023-08-01,23.62,12.020555555555555,220.488,988.9,100.0,32.0,74.72222222222223,4.923287671232877,0
SP-00992,LINE-C1,152,500,Central,Arrester,2018-08-30,2405,5.0,HI5,0.7588,6.8,30.7,25.3,11.37,1,1501.1,12.7,3.0,70.8,34.1,39.9,9.5,16.5,0,near_coast,c,25,0,none,0,436,2,unknown,1,1,10.1,FCAST-003967,southwest_monsoon,7,319,2019-07-15,10.5,5.68875,141.049,1003.7,99.4,33.0,74.81527777777778,0.873972602739726,0
SP-00993,LINE-C1,153,500,Central,Conductor,2018-10-02,2372,2.16,HI2,0.3324,10.0,33.2,36.3,11.92,2,1213.8,16.9,4.4,76.0,31.8,38.1,9.0,53.3,53,near_coast,c,50,9,moderate,0,499,1,wind,0,1,2.8,FCAST-003969,southwest_monsoon,7,1737,2023-07-05,10.5,5.487222222222222,142.851,1003.7,100.0,33.0,75.08333333333333,4.758904109589041,0
SP-00993,LINE-C1,153,500,Central,Conductor,2018-10-02,2372,2.16,HI2,0.3324,10.0,33.2,36.3,11.92,2,1213.8,16.9,4.4,76.0,31.8,38.1,9.0,53.3,53,near_coast,c,50,9,moderate,0,499,1,wind,0,1,2.8,FCAST-003970,tropical_cyclone,8,1412,2022-08-14,23.62,12.110972222222223,212.531,989.4,100.0,32.0,74.83333333333333,3.868493150684931,1
SP-00993,LINE-C1,153,500,Central,Conductor,2018-10-02,2372,2.16,HI2,0.3324,10.0,33.2,36.3,11.92,2,1213.8,16.9,4.4,76.0,31.8,38.1,9.0,53.3,53,near_coast,c,50,9,moderate,0,499,1,wind,0,1,2.8,FCAST-003971,heatwave,4,188,2019-04-08,4.2,2.3755555555555556,35.805,1006.8,65.5,39.5,75.41944444444444,0.5150684931506849,0
SP-00993,LINE-C1,153,500,Central,Conductor,2018-10-02,2372,2.16,HI2,0.3324,10.0,33.2,36.3,11.92,2,1213.8,16.9,4.4,76.0,31.8,38.1,9.0,53.3,53,near_coast,c,50,9,moderate,0,499,1,wind,0,1,2.8,FCAST-003972,summer_storm,4,1669,2023-04-28,14.7,6.337361111111111,107.677,1001.4,98.0,34.57,75.01111111111112,4.572602739726028,0
SP-00993,LINE-C1,153,500,Central,Damper,2018-10-02,2372,4.49,HI4,0.6909,10.0,33.2,36.3,11.92,0,1213.8,16.9,4.4,76.0,31.8,38.1,9.0,53.3,53,near_coast,c,50,9,moderate,0,499,0,overload,0,0,15.9,FCAST-003969,southwest_monsoon,7,1737,2023-07-05,10.5,5.487222222222222,142.851,1003.7,100.0,33.0,75.08333333333333,4.758904109589041,0
SP-00993,LINE-C1,153,500,Central,Damper,2018-10-02,2372,4.49,HI4,0.6909,10.0,33.2,36.3,11.92,0,1213.8,16.9,4.4,76.0,31.8,38.1,9.0,53.3,53,near_coast,c,50,9,moderate,0,499,0,overload,0,0,15.9,FCAST-003970,tropical_cyclone,8,1412,2022-08-14,23.62,12.110972222222223,212.531,989.4,100.0,32.0,74.83333333333333,3.868493150684931,0
SP-00993,LINE-C1,153,500,Central,Damper,2018-10-02,2372,4.49,HI4,0.6909,10.0,33.2,36.3,11.92,0,1213.8,16.9,4.4,76.0,31.8,38.1,9.0,53.3,53,near_coast,c,50,9,moderate,0,499,0,overload,0,0,15.9,FCAST-003971,heatwave,4,188,2019-04-08,4.2,2.3755555555555556,35.805,1006.8,65.5,39.5,75.41944444444444,0.5150684931506849,0
SP-00993,LINE-C1,153,500,Central,Damper,2018-10-02,2372,4.49,HI4,0.6909,10.0,33.2,36.3,11.92,0,1213.8,16.9,4.4,76.0,31.8,38.1,9.0,53.3,53,near_coast,c,50,9,moderate,0,499,0,overload,0,0,15.9,FCAST-003972,summer_storm,4,1669,2023-04-28,14.7,6.337361111111111,107.677,1001.4,98.0,34.57,75.01111111111112,4.572602739726028,0
SP-00993,LINE-C1,153,500,Central,Spacer,2018-10-02,2372,4.92,HI4,0.7571,10.0,33.2,36.3,11.92,1,1213.8,16.9,4.4,76.0,31.8,38.1,9.0,53.3,53,near_coast,c,50,9,moderate,0,499,1,equipment_failure,0,1,6.8,FCAST-003969,southwest_monsoon,7,1737,2023-07-05,10.5,5.487222222222222,142.851,1003.7,100.0,33.0,75.08333333333333,4.758904109589041,0
SP-00993,LINE-C1,153,500,Central,Spacer,2018-10-02,2372,4.92,HI4,0.7571,10.0,33.2,36.3,11.92,1,1213.8,16.9,4.4,76.0,31.8,38.1,9.0,53.3,53,near_coast,c,50,9,moderate,0,499,1,equipment_failure,0,1,6.8,FCAST-003970,tropical_cyclone,8,1412,2022-08-14,23.62,12.110972222222223,212.531,989.4,100.0,32.0,74.83333333333333,3.868493150684931,1
SP-00993,LINE-C1,153,500,Central,Spacer,2018-10-02,2372,4.92,HI4,0.7571,10.0,33.2,36.3,11.92,1,1213.8,16.9,4.4,76.0,31.8,38.1,9.0,53.3,53,near_coast,c,50,9,moderate,0,499,1,equipment_failure,0,1,6.8,FCAST-003971,heatwave,4,188,2019-04-08,4.2,2.3755555555555556,35.805,1006.8,65.5,39.5,75.41944444444444,0.5150684931506849,0
SP-00993,LINE-C1,153,500,Central,Spacer,2018-10-02,2372,4.92,HI4,0.7571,10.0,33.2,36.3,11.92,1,1213.8,16.9,4.4,76.0,31.8,38.1,9.0,53.3,53,near_coast,c,50,9,moderate,0,499,1,equipment_failure,0,1,6.8,FCAST-003972,summer_storm,4,1669,2023-04-28,14.7,6.337361111111111,107.677,1001.4,98.0,34.57,75.01111111111112,4.572602739726028,0
SP-00993,LINE-C1,153,500,Central,Insulator,2018-10-02,2372,4.46,HI4,0.6863,10.0,33.2,36.3,11.92,1,1213.8,16.9,4.4,76.0,31.8,38.1,9.0,53.3,53,near_coast,c,50,9,moderate,0,499,1,lightning,0,1,17.8,FCAST-003969,southwest_monsoon,7,1737,2023-07-05,10.5,5.487222222222222,142.851,1003.7,100.0,33.0,75.08333333333333,4.758904109589041,0
SP-00993,LINE-C1,153,500,Central,Insulator,2018-10-02,2372,4.46,HI4,0.6863,10.0,33.2,36.3,11.92,1,1213.8,16.9,4.4,76.0,31.8,38.1,9.0,53.3,53,near_coast,c,50,9,moderate,0,499,1,lightning,0,1,17.8,FCAST-003970,tropical_cyclone,8,1412,2022-08-14,23.62,12.110972222222223,212.531,989.4,100.0,32.0,74.83333333333333,3.868493150684931,0
