span_id,line_id,tower_id,voltage_kv,region,component,installation_date,maintenance_date,maintenance_period_days,event_occurred,HI_score_last,HI_class_last,HI_trend_per_year,lightning_strikes_1km_annual,lightning_strikes_5km_annual,max_peak_current_kA,lightning_flash_density,lightning_caused_trip,avg_rainfall_mm_year,max_wind_speed_ms,avg_wind_speed_ms,avg_humidity_pct,avg_temperature_c,max_temperature_c,temp_fluctuation_c,pm25_annual_avg,pm25_exceedance_days,coastal_proximity,pollution_severity,row_width_m,encroachment_events_total,encroachment_severity,vegetation_encroachment,structure_encroachment,encroachment_caused_trip,last_vegetation_cut_days,total_outage_events,fault_type_most_common,transient_faults,permanent_faults,mttr_hours,failure_mode,event_id,event_type,forecast_month,age_at_forecast_days,forecast_date,forecast_wind_max,forecast_wind_avg,forecast_rain_total,forecast_pressure_min,forecast_humidity_max,forecast_temp_max,forecast_confidence_avg,age_at_forecast_years,failure_probability,fault_to_failure_flag
SP-00770,LINE-N2,140,230,North,Spacer,2021-11-27,,1220,0,3.48,HI3,1.0411,7.3,37.9,20.5,22.73,4,1112.3,23.0,6.8,68.4,26.0,41.8,12.5,99.6,67,inland,b,25,4,minor,0,0,0,161,0,equipment_failure,0,0,10.0,,FCAST-003080,tropical_cyclone,10,332,2022-10-25,30.38,15.231527777777778,254.939,984.1,100.0,28.6,75.55000000000001,0.9095890410958904,0.2304481174589024,1
SP-00770,LINE-N2,140,230,North,Insulator,2021-11-27,,1220,0,5.0,HI5,1.4959,7.3,37.9,20.5,22.73,4,1112.3,23.0,6.8,68.4,26.0,41.8,12.5,99.6,67,inland,b,25,4,minor,0,0,0,161,1,wind,0,1,1.8,,FCAST-003077,southwest_monsoon,7,973,2024-07-27,13.5,7.419444444444445,186.051,998.8,99.4,29.6,74.8763888888889,2.665753424657534,0.1770499840770663,0
SP-00770,LINE-N2,140,230,North,Insulator,2021-11-27,,1220,0,5.0,HI5,1.4959,7.3,37.9,20.5,22.73,4,1112.3,23.0,6.8,68.4,26.0,41.8,12.5,99.6,67,inland,b,25,4,minor,0,0,0,161,1,wind,0,1,1.8,,FCAST-003078,heatwave,4,873,2024-04-18,5.4,3.372361111111111,39.947,1001.8,63.7,36.1,75.21944444444445,2.3917808219178083,0.08239825241058193,0
SP-00770,LINE-N2,140,230,North,Insulator,2021-11-27,,1220,0,5.0,HI5,1.4959,7.3,37.9,20.5,22.73,4,1112.3,23.0,6.8,68.4,26.0,41.8,12.5,99.6,67,inland,b,25,4,minor,0,0,0,161,1,wind,0,1,1.8,,FCAST-003079,summer_storm,5,908,2024-05-23,18.9,7.77875,135.452,996.4,100.0,31.97,75.6625,2.4876712328767123,0.1762618736515802,0
SP-00770,LINE-N2,140,230,North,Insulator,2021-11-27,,1220,0,5.0,HI5,1.4959,7.3,37.9,20.5,22.73,4,1112.3,23.0,6.8,68.4,26.0,41.8,12.5,99.6,67,inland,b,25,4,minor,0,0,0,161,1,wind,0,1,1.8,,FCAST-003080,tropical_cyclone,10,332,2022-10-25,30.38,15.231527777777778,254.939,984.1,100.0,28.6,75.55000000000001,0.9095890410958904,0.3299165253765725,0
SP-00770,LINE-N2,140,230,North,Fittings,2021-11-27,,1220,0,2.01,HI2,0.6014,7.3,37.9,20.5,22.73,5,1112.3,23.0,6.8,68.4,26.0,41.8,12.5,99.6,67,inland,b,25,4,minor,0,0,0,161,2,overload,1,1,6.9,,FCAST-003077,southwest_monsoon,7,973,2024-07-27,13.5,7.419444444444445,186.051,998.8,99.4,29.6,74.8763888888889,2.665753424657534,0.09375383733989442,0
SP-00770,LINE-N2,140,230,North,Fittings,2021-11-27,,1220,0,2.01,HI2,0.6014,7.3,37.9,20.5,22.73,5,1112.3,23.0,6.8,68.4,26.0,41.8,12.5,99.6,67,inland,b,25,4,minor,0,0,0,161,2,overload,1,1,6.9,,FCAST-003078,heatwave,4,873,2024-04-18,5.4,3.372361111111111,39.947,1001.8,63.7,36.1,75.21944444444445,2.3917808219178083,0.04139280804434499,0
SP-00770,LINE-N2,140,230,North,Fittings,2021-11-27,,1220,0,2.01,HI2,0.6014,7.3,37.9,20.5,22.73,5,1112.3,23.0,6.8,68.4,26.0,41.8,12.5,99.6,67,inland,b,25,4,minor,0,0,0,161,2,overload,1,1,6.9,,FCAST-003079,summer_storm,5,908,2024-05-23,18.9,7.77875,135.452,996.4,100.0,31.97,75.6625,2.4876712328767123,0.09329447294682834,0
SP-00770,LINE-N2,140,230,North,Fittings,2021-11-27,,1220,0,2.01,HI2,0.6014,7.3,37.9,20.5,22.73,5,1112.3,23.0,6.8,68.4,26.0,41.8,12.5,99.6,67,inland,b,25,4,minor,0,0,0,161,2,overload,1,1,6.9,,FCAST-003080,tropical_cyclone,10,332,2022-10-25,30.38,15.231527777777778,254.939,984.1,100.0,28.6,75.55000000000001,0.9095890410958904,0.19143114916201903,0
SP-00770,LINE-N2,140,230,North,Arrester,2021-11-27,2024-03-25,849,1,5.0,HI5,2.1496,7.3,37.9,20.5,22.73,1,1112.3,23.0,6.8,68.4,26.0,41.8,12.5,99.6,67,inland,b,25,4,minor,0,0,0,161,6,unknown,4,2,14.1,end_of_life,FCAST-003077,southwest_monsoon,7,973,2024-07-27,13.5,7.419444444444445,186.051,998.8,99.4,29.6,74.8763888888889,2.665753424657534,0.2119170583637953,0
SP-00770,LINE-N2,140,230,North,Arrester,2021-11-27,2024-03-25,849,1,5.0,HI5,2.1496,7.3,37.9,20.5,22.73,1,1112.3,23.0,6.8,68.4,26.0,41.8,12.5,99.6,67,inland,b,25,4,minor,0,0,0,161,6,unknown,4,2,14.1,end_of_life,FCAST-003078,heatwave,4,873,2024-04-18,5.4,3.372361111111111,39.947,1001.8,63.7,36.1,75.21944444444445,2.3917808219178083,0.10091089529606362,0
SP-00770,LINE-N2,140,230,North,Arrester,2021-11-27,2024-03-25,849,1,5.0,HI5,2.1496,7.3,37.9,20.5,22.73,1,1112.3,23.0,6.8,68.4,26.0,41.8,12.5,99.6,67,inland,b,25,4,minor,0,0,0,161,6,unknown,4,2,14.1,end_of_life,FCAST-003079,summer_storm,5,908,2024-05-23,18.9,7.77875,135.452,996.4,100.0,31.97,75.6625,2.4876712328767123,0.21101353896660413,0
SP-00770,LINE-N2,140,230,North,Arrester,2021-11-27,2024-03-25,849,1,5.0,HI5,2.1496,7.3,37.9,20.5,22.73,1,1112.3,23.0,6.8,68.4,26.0,41.8,12.5,99.6,67,inland,b,25,4,minor,0,0,0,161,6,unknown,4,2,14.1,end_of_life,FCAST-003080,tropical_cyclone,10,332,2022-10-25,30.38,15.231527777777778,254.939,984.1,100.0,28.6,75.55000000000001,0.9095890410958904,0.38095242604856333,0
SP-00771,LINE-N2,141,230,North,Conductor,2019-10-24,,1985,0,1.85,HI1,0.3402,10.8,64.0,44.4,21.44,4,1473.6,25.4,3.4,76.2,31.0,38.7,16.3,63.2,21,inland,b,40,2,minor,0,0,0,207,2,wind,1,1,2.1,,FCAST-003081,tropical_cyclone,11,1118,2022-11-15,30.38,15.297361111111112,257.013,983.8,100.0,28.6,75.05138888888888,3.063013698630137,0.19328286993334992,0
SP-00771,LINE-N2,141,230,North,Conductor,2019-10-24,,1985,0,1.85,HI1,0.3402,10.8,64.0,44.4,21.44,4,1473.6,25.4,3.4,76.2,31.0,38.7,16.3,63.2,21,inland,b,40,2,minor,0,0,0,207,2,wind,1,1,2.1,,FCAST-003082,southwest_monsoon,8,300,2020-08-19,13.5,7.284583333333334,185.054,998.9,100.0,29.6,75.0638888888889,0.821917808219178,0.08257494242730454,0
SP-00771,LINE-N2,141,230,North,Conductor,2019-10-24,,1985,0,1.85,HI1,0.3402,10.8,64.0,44.4,21.44,4,1473.6,25.4,3.4,76.2,31.0,38.7,16.3,63.2,21,inland,b,40,2,minor,0,0,0,207,2,wind,1,1,2.1,,FCAST-003083,summer_storm,5,1289,2023-05-05,18.9,8.115138888888888,133.947,996.2,97.8,30.75,75.03611111111111,3.5315068493150683,0.08991351395692518,0
SP-00771,LINE-N2,141,230,North,Conductor,2019-10-24,,1985,0,1.85,HI1,0.3402,10.8,64.0,44.4,21.44,4,1473.6,25.4,3.4,76.2,31.0,38.7,16.3,63.2,21,inland,b,40,2,minor,0,0,0,207,2,wind,1,1,2.1,,FCAST-003084,heatwave,4,1641,2024-04-21,5.4,3.2027777777777775,45.327,1002.0,66.1,36.1,75.00277777777778,4.495890410958904,0.04230759582119249,0
SP-00771,LINE-N2,141,230,North,Damper,2019-10-24,,1985,0,5.0,HI5,0.9194,10.8,64.0,44.4,21.44,1,1473.6,25.4,3.4,76.2,31.0,38.7,16.3,63.2,21,inland,b,40,2,minor,0,0,0,207,2,unknown,1,1,5.5,,FCAST-003081,tropical_cyclone,11,1118,2022-11-15,30.38,15.297361111111112,257.013,983.8,100.0,28.6,75.05138888888888,3.063013698630137,0.3291706831611126,0
SP-00771,LINE-N2,141,230,North,Damper,2019-10-24,,1985,0,5.0,HI5,0.9194,10.8,64.0,44.4,21.44,1,1473.6,25.4,3.4,76.2,31.0,38.7,16.3,63.2,21,inland,b,40,2,minor,0,0,0,207,2,unknown,1,1,5.5,,FCAST-003082,southwest_monsoon,8,300,2020-08-19,13.5,7.284583333333334,185.054,998.9,100.0,29.6,75.0638888888889,0.821917808219178,0.15564639671250566,0
SP-00771,LINE-N2,141,230,North,Damper,2019-10-24,,1985,0,5.0,HI5,0.9194,10.8,64.0,44.4,21.44,1,1473.6,25.4,3.4,76.2,31.0,38.7,16.3,63.2,21,inland,b,40,2,minor,0,0,0,207,2,unknown,1,1,5.5,,FCAST-003083,summer_storm,5,1289,2023-05-05,18.9,8.115138888888888,133.947,996.2,97.8,30.75,75.03611111111111,3.5315068493150683,0.16828772668943234,0
SP-00771,LINE-N2,141,230,North,Damper,2019-10-24,,1985,0,5.0,HI5,0.9194,10.8,64.0,44.4,21.44,1,1473.6,25.4,3.4,76.2,31.0,38.7,16.3,63.2,21,inland,b,40,2,minor,0,0,0,207,2,unknown,1,1,5.5,,FCAST-003084,heatwave,4,1641,2024-04-21,5.4,3.2027777777777775,45.327,1002.0,66.1,36.1,75.00277777777778,4.495890410958904,0.08296856087651697,0
SP-00771,LINE-N2,141,230,North,Spacer,2019-10-24,,1985,0,3.26,HI3,0.5994,10.8,64.0,44.4,21.44,1,1473.6,25.4,3.4,76.2,31.0,38.7,16.3,63.2,21,inland,b,40,2,minor,0,0,0,207,1,vegetation,0,1,5.2,,FCAST-003081,tropical_cyclone,11,1118,2022-11-15,30.38,15.297361111111112,257.013,983.8,100.0,28.6,75.05138888888888,3.063013698630137,0.24825544859791457,0
SP-00771,LINE-N2,141,230,North,Spacer,2019-10-24,,1985,0,3.26,HI3,0.5994,10.8,64.0,44.4,21.44,1,1473.6,25.4,3.4,76.2,31.0,38.7,16.3,63.2,21,inland,b,40,2,minor,0,0,0,207,1,vegetation,0,1,5.2,,FCAST-003082,southwest_monsoon,8,300,2020-08-19,13.5,7.284583333333334,185.054,998.9,100.0,29.6,75.0638888888889,0.821917808219178,0.11036829808642658,0
SP-00771,LINE-N2,141,230,North,Spacer,2019-10-24,,1985,0,3.26,HI3,0.5994,10.8,64.0,44.4,21.44,1,1473.6,25.4,3.4,76.2,31.0,38.7,16.3,63.2,21,inland,b,40,2,minor,0,0,0,207,1,vegetation,0,1,5.2,,FCAST-003083,summer_storm,5,1289,2023-05-05,18.9,8.115138888888888,133.947,996.2,97.8,30.75,75.03611111111111,3.5315068493150683,0.11985421995588774,0
SP-00771,LINE-N2,141,230,North,Spacer,2019-10-24,,1985,0,3.26,HI3,0.5994,10.8,64.0,44.4,21.44,1,1473.6,25.4,3.4,76.2,31.0,38.7,16.3,63.2,21,inland,b,40,2,minor,0,0,0,207,1,vegetation,0,1,5.2,,FCAST-003084,heatwave,4,1641,2024-04-21,5.4,3.2027777777777775,45.327,1002.0,66.1,36.1,75.00277777777778,4.495890410958904,0.05739554763400426,0
SP-00771,LINE-N2,141,230,North,Insulator,2019-10-24,,1985,0,4.56,HI4,0.8385,10.8,64.0,44.4,21.44,1,1473.6,25.4,3.4,76.2,31.0,38.7,16.3,63.2,21,inland,b,40,2,minor,0,0,0,207,1,unknown,0,1,25.2,,FCAST-003081,tropical_cyclone,11,1118,2022-11-15,30.38,15.297361111111112,257.013,983.8,100.0,28.6,75.05138888888888,3.063013698630137,0.30744885914682724,0
SP-00771,LINE-N2,141,230,North,Insulator,2019-10-24,,1985,0,4.56,HI4,0.8385,10.8,64.0,44.4,21.44,1,1473.6,25.4,3.4,76.2,31.0,38.7,16.3,63.2,21,inland,b,40,2,minor,0,0,0,207,1,unknown,0,1,25.2,,FCAST-003082,southwest_monsoon,8,300,2020-08-19,13.5,7.284583333333334,185.054,998.9,100.0,29.6,75.0638888888889,0.821917808219178,0.14293550947458142,0
SP-00771,LINE-N2,141,230,North,Insulator,2019-10-24,,1985,0,4.56,HI4,0.8385,10.8,64.0,44.4,21.44,1,1473.6,25.4,3.4,76.2,31.0,38.7,16.3,63.2,21,inland,b,40,2,minor,0,0,0,207,1,unknown,0,1,25.2,,FCAST-003083,summer_storm,5,1289,2023-05-05,18.9,8.115138888888888,133.947,996.2,97.8,30.75,75.03611111111111,3.5315068493150683,0.15473366971909386,0
SP-00771,LINE-N2,141,230,North,Insulator,2019-10-24,,1985,0,4.56,HI4,0.8385,10.8,64.0,44.4,21.44,1,1473.6,25.4,3.4,76.2,31.0,38.7,16.3,63.2,21,inland,b,40,2,minor,0,0,0,207,1,unknown,0,1,25.2,,FCAST-003084,heatwave,4,1641,2024-04-21,5.4,3.2027777777777775,45.327,1002.0,66.1,36.1,75.00277777777778,4.495890410958904,0.07566107317621242,0
SP-00771,LINE-N2,141,230,North,Fittings,2019-10-24,,1985,0,2.77,HI2,0.5093,10.8,64.0,44.4,21.44,3,1473.6,25.4,3.4,76.2,31.0,38.7,16.3,63.2,21,inland,b,40,2,minor,0,0,0,207,0,lightning,0,0,2.5,,FCAST-003081,tropical_cyclone,11,1118,2022-11-15,30.38,15.297361111111112,257.013,983.8,100.0,28.6,75.05138888888888,3.063013698630137,0.20677866506827705,0
SP-00771,LINE-N2,141,230,North,Fittings,2019-10-24,,1985,0,2.77,HI2,0.5093,10.8,64.0,44.4,21.44,3,1473.6,25.4,3.4,76.2,31.0,38.7,16.3,63.2,21,inland,b,40,2,minor,0,0,0,207,0,lightning,0,0,2.5,,FCAST-003082,southwest_monsoon,8,300,2020-08-19,13.5,7.284583333333334,185.054,998.9,100.0,29.6,75.0638888888889,0.821917808219178,0.08919534268703795,0
SP-00771,LINE-N2,141,230,North,Fittings,2019-10-24,,1985,0,2.77,HI2,0.5093,10.8,64.0,44.4,21.44,3,1473.6,25.4,3.4,76.2,31.0,38.7,16.3,63.2,21,inland,b,40,2,minor,0,0,0,207,0,lightning,0,0,2.5,,FCAST-003083,summer_storm,5,1289,2023-05-05,18.9,8.115138888888888,133.947,996.2,97.8,30.75,75.03611111111111,3.5315068493150683,0.09706003327918945,0
SP-00771,LINE-N2,141,230,North,Fittings,2019-10-24,,1985,0,2.77,HI2,0.5093,10.8,64.0,44.4,21.44,3,1473.6,25.4,3.4,76.2,31.0,38.7,16.3,63.2,21,inland,b,40,2,minor,0,0,0,207,0,lightning,0,0,2.5,,FCAST-003084,heatwave,4,1641,2024-04-21,5.4,3.2027777777777775,45.327,1002.0,66.1,36.1,75.00277777777778,4.495890410958904,0.04586096829514085,0
SP-00771,LINE-N2,141,230,North,Arrester,2019-10-24,,1985,0,5.0,HI5,0.9194,10.8,64.0,44.4,21.44,3,1473.6,25.4,3.4,76.2,31.0,38.7,16.3,63.2,21,inland,b,40,2,minor,0,0,0,207,0,lightning,0,0,21.1,,FCAST-003081,tropical_cyclone,11,1118,2022-11-15,30.38,15.297361111111112,257.013,983.8,100.0,28.6,75.05138888888888,3.063013698630137,0.3021800000618339,0
SP-00771,LINE-N2,141,230,North,Arrester,2019-10-24,,1985,0,5.0,HI5,0.9194,10.8,64.0,44.4,21.44,3,1473.6,25.4,3.4,76.2,31.0,38.7,16.3,63.2,21,inland,b,40,2,minor,0,0,0,207,0,lightning,0,0,21.1,,FCAST-003082,southwest_monsoon,8,300,2020-08-19,13.5,7.284583333333334,185.054,998.9,100.0,29.6,75.0638888888889,0.821917808219178,0.13991638447864907,0
SP-00771,LINE-N2,141,230,North,Arrester,2019-10-24,,1985,0,5.0,HI5,0.9194,10.8,64.0,44.4,21.44,3,1473.6,25.4,3.4,76.2,31.0,38.7,16.3,63.2,21,inland,b,40,2,minor,0,0,0,207,0,lightning,0,0,21.1,,FCAST-003083,summer_storm,5,1289,2023-05-05,18.9,8.115138888888888,133.947,996.2,97.8,30.75,75.03611111111111,3.5315068493150683,0.15150939417510279,0
SP-00771,LINE-N2,141,230,North,Arrester,2019-10-24,,1985,0,5.0,HI5,0.9194,10.8,64.0,44.4,21.44,3,1473.6,25.4,3.4,76.2,31.0,38.7,16.3,63.2,21,inland,b,40,2,minor,0,0,0,207,0,lightning,0,0,21.1,,FCAST-003084,heatwave,4,1641,2024-04-21,5.4,3.2027777777777775,45.327,1002.0,66.1,36.1,75.00277777777778,4.495890410958904,0.07394034707929263,0
SP-00772,LINE-N2,142,230,North,Conductor,2018-09-04,,2400,0,4.24,HI4,0.6448,12.1,65.2,57.4,17.0,1,1374.3,27.9,5.8,70.6,28.8,38.3,13.9,111.9,167,inland,b,25,4,minor,0,0,0,635,0,equipment_failure,0,0,29.4,,FCAST-003085,tropical_cyclone,11,1161,2021-11-08,30.38,15.52125,256.545,983.8,100.0,28.6,75.3375,3.180821917808219,0.26350084292582243,0
SP-00772,LINE-N2,142,230,North,Conductor,2018-09-04,,2400,0,4.24,HI4,0.6448,12.1,65.2,57.4,17.0,1,1374.3,27.9,5.8,70.6,28.8,38.3,13.9,111.9,167,inland,b,25,4,minor,0,0,0,635,0,equipment_failure,0,0,29.4,,FCAST-003086,southwest_monsoon,7,1061,2021-07-31,13.5,7.036527777777778,183.392,999.0,99.6,29.6,74.75,2.9068493150684933,0.12529853207123226,0
SP-00772,LINE-N2,142,230,North,Conductor,2018-09-04,,2400,0,4.24,HI4,0.6448,12.1,65.2,57.4,17.0,1,1374.3,27.9,5.8,70.6,28.8,38.3,13.9,111.9,167,inland,b,25,4,minor,0,0,0,635,0,equipment_failure,0,0,29.4,,FCAST-003087,summer_storm,4,2062,2024-04-27,18.9,8.25236111111111,133.831,996.7,99.4,31.0,74.99305555555556,5.64931506849315,0.13669071617756196,0
SP-00772,LINE-N2,142,230,North,Conductor,2018-09-04,,2400,0,4.24,HI4,0.6448,12.1,65.2,57.4,17.0,1,1374.3,27.9,5.8,70.6,28.8,38.3,13.9,111.9,167,inland,b,25,4,minor,0,0,0,635,0,equipment_failure,0,0,29.4,,FCAST-003088,heatwave,4,958,2021-04-19,5.4,3.0240277777777775,49.141,1002.2,63.0,36.1,75.03611111111111,2.6246575342465754,0.05889996702987648,0
SP-00772,LINE-N2,142,230,North,Damper,2018-09-04,,2400,0,3.94,HI3,0.5992,12.1,65.2,57.4,17.0,3,1374.3,27.9,5.8,70.6,28.8,38.3,13.9,111.9,167,inland,b,25,4,minor,0,0,0,635,1,wind,0,1,20.3,,FCAST-003085,tropical_cyclone,11,1161,2021-11-08,30.38,15.52125,256.545,983.8,100.0,28.6,75.3375,3.180821917808219,0.2749419921973878,1
SP-00772,LINE-N2,142,230,North,Damper,2018-09-04,,2400,0,3.94,HI3,0.5992,12.1,65.2,57.4,17.0,3,1374.3,27.9,5.8,70.6,28.8,38.3,13.9,111.9,167,inland,b,25,4,minor,0,0,0,635,1,wind,0,1,20.3,,FCAST-003086,southwest_monsoon,7,1061,2021-07-31,13.5,7.036527777777778,183.392,999.0,99.6,29.6,74.75,2.9068493150684933,0.1318129285485635,0
SP-00772,LINE-N2,142,230,North,Damper,2018-09-04,,2400,0,3.94,HI3,0.5992,12.1,65.2,57.4,17.0,3,1374.3,27.9,5.8,70.6,28.8,38.3,13.9,111.9,167,inland,b,25,4,minor,0,0,0,635,1,wind,0,1,20.3,,FCAST-003087,summer_storm,4,2062,2024-04-27,18.9,8.25236111111111,133.831,996.7,99.4,31.0,74.99305555555556,5.64931506849315,0.1437000993589634,0
SP-00772,LINE-N2,142,230,North,Damper,2018-09-04,,2400,0,3.94,HI3,0.5992,12.1,65.2,57.4,17.0,3,1374.3,27.9,5.8,70.6,28.8,38.3,13.9,111.9,167,inland,b,25,4,minor,0,0,0,635,1,wind,0,1,20.3,,FCAST-003088,heatwave,4,958,2021-04-19,5.4,3.0240277777777775,49.141,1002.2,63.0,36.1,75.03611111111111,2.6246575342465754,0.062207746764555115,0
SP-00772,LINE-N2,142,230,North,Spacer,2018-09-04,,2400,0,5.0,HI5,0.7604,12.1,65.2,57.4,17.0,2,1374.3,27.9,5.8,70.6,28.8,38.3,13.9,111.9,167,inland,b,25,4,minor,0,0,0,635,1,overload,0,1,13.0,,FCAST-003085,tropical_cyclone,11,1161,2021-11-08,30.38,15.52125,256.545,983.8,100.0,28.6,75.3375,3.180821917808219,0.32442462105302067,0
SP-00772,LINE-N2,142,230,North,Spacer,2018-09-04,,2400,0,5.0,HI5,0.7604,12.1,65.2,57.4,17.0,2,1374.3,27.9,5.8,70.6,28.8,38.3,13.9,111.9,167,inland,b,25,4,minor,0,0,0,635,1,overload,0,1,13.0,,FCAST-003086,southwest_monsoon,7,1061,2021-07-31,13.5,7.036527777777778,183.392,999.0,99.6,29.6,74.75,2.9068493150684933,0.16126531483525652,0
SP-00772,LINE-N2,142,230,North,Spacer,2018-09-04,,2400,0,5.0,HI5,0.7604,12.1,65.2,57.4,17.0,2,1374.3,27.9,5.8,70.6,28.8,38.3,13.9,111.9,167,inland,b,25,4,minor,0,0,0,635,1,overload,0,1,13.0,,FCAST-003087,summer_storm,4,2062,2024-04-27,18.9,8.25236111111111,133.831,996.7,99.4,31.0,74.99305555555556,5.64931506849315,0.1752723470018708,0
SP-00772,LINE-N2,142,230,North,Spacer,2018-09-04,,2400,0,5.0,HI5,0.7604,12.1,65.2,57.4,17.0,2,1374.3,27.9,5.8,70.6,28.8,38.3,13.9,111.9,167,inland,b,25,4,minor,0,0,0,635,1,overload,0,1,13.0,,FCAST-003088,heatwave,4,958,2021-04-19,5.4,3.0240277777777775,49.141,1002.2,63.0,36.1,75.03611111111111,2.6246575342465754,0.07749574848432625,0
SP-00772,LINE-N2,142,230,North,Insulator,2018-09-04,,2400,0,5.0,HI5,0.7604,12.1,65.2,57.4,17.0,0,1374.3,27.9,5.8,70.6,28.8,38.3,13.9,111.9,167,inland,b,25,4,minor,0,0,0,635,1,lightning,0,1,5.0,,FCAST-003085,tropical_cyclone,11,1161,2021-11-08,30.38,15.52125,256.545,983.8,100.0,28.6,75.3375,3.180821917808219,0.32442462105302067,0
SP-00772,LINE-N2,142,230,North,Insulator,2018-09-04,,2400,0,5.0,HI5,0.7604,12.1,65.2,57.4,17.0,0,1374.3,27.9,5.8,70.6,28.8,38.3,13.9,111.9,167,inland,b,25,4,minor,0,0,0,635,1,lightning,0,1,5.0,,FCAST-003086,southwest_monsoon,7,1061,2021-07-31,13.5,7.036527777777778,183.392,999.0,99.6,29.6,74.75,2.9068493150684933,0.16126531483525652,0
SP-00772,LINE-N2,142,230,North,Insulator,2018-09-04,,2400,0,5.0,HI5,0.7604,12.1,65.2,57.4,17.0,0,1374.3,27.9,5.8,70.6,28.8,38.3,13.9,111.9,167,inland,b,25,4,minor,0,0,0,635,1,lightning,0,1,5.0,,FCAST-003087,summer_storm,4,2062,2024-04-27,18.9,8.25236111111111,133.831,996.7,99.4,31.0,74.99305555555556,5.64931506849315,0.1752723470018708,0
SP-00772,LINE-N2,142,230,North,Insulator,2018-09-04,,2400,0,5.0,HI5,0.7604,12.1,65.2,57.4,17.0,0,1374.3,27.9,5.8,70.6,28.8,38.3,13.9,111.9,167,inland,b,25,4,minor,0,0,0,635,1,lightning,0,1,5.0,,FCAST-003088,heatwave,4,958,2021-04-19,5.4,3.0240277777777775,49.141,1002.2,63.0,36.1,75.03611111111111,2.6246575342465754,0.07749574848432625,0
SP-00772,LINE-N2,142,230,North,Fittings,2018-09-04,,2400,0,2.61,HI2,0.3969,12.1,65.2,57.4,17.0,2,1374.3,27.9,5.8,70.6,28.8,38.3,13.9,111.9,167,inland,b,25,4,minor,0,0,0,635,2,vegetation,1,1,16.0,,FCAST-003085,tropical_cyclone,11,1161,2021-11-08,30.38,15.52125,256.545,983.8,100.0,28.6,75.3375,3.180821917808219,0.21993648864879317,1
SP-00772,LINE-N2,142,230,North,Fittings,2018-09-04,,2400,0,2.61,HI2,0.3969,12.1,65.2,57.4,17.0,2,1374.3,27.9,5.8,70.6,28.8,38.3,13.9,111.9,167,inland,b,25,4,minor,0,0,0,635,2,vegetation,1,1,16.0,,FCAST-003086,southwest_monsoon,7,1061,2021-07-31,13.5,7.036527777777778,183.392,999.0,99.6,29.6,74.75,2.9068493150684933,0.10143612520532846,0
SP-00772,LINE-N2,142,230,North,Fittings,2018-09-04,,2400,0,2.61,HI2,0.3969,12.1,65.2,57.4,17.0,2,1374.3,27.9,5.8,70.6,28.8,38.3,13.9,111.9,167,inland,b,25,4,minor,0,0,0,635,2,vegetation,1,1,16.0,,FCAST-003087,summer_storm,4,2062,2024-04-27,18.9,8.25236111111111,133.831,996.7,99.4,31.0,74.99305555555556,5.64931506849315,0.11093388777368275,0
SP-00772,LINE-N2,142,230,North,Fittings,2018-09-04,,2400,0,2.61,HI2,0.3969,12.1,65.2,57.4,17.0,2,1374.3,27.9,5.8,70.6,28.8,38.3,13.9,111.9,167,inland,b,25,4,minor,0,0,0,635,2,vegetation,1,1,16.0,,FCAST-003088,heatwave,4,958,2021-04-19,5.4,3.0240277777777775,49.141,1002.2,63.0,36.1,75.03611111111111,2.6246575342465754,0.047003287497211214,0
SP-00772,LINE-N2,142,230,North,Arrester,2018-09-04,2023-08-20,1811,1,5.0,HI5,1.0077,12.1,65.2,57.4,17.0,2,1374.3,27.9,5.8,70.6,28.8,38.3,13.9,111.9,167,inland,b,25,4,minor,0,0,0,635,1,equipment_failure,0,1,5.3,lightning_damage,FCAST-003085,tropical_cyclone,11,1161,2021-11-08,30.38,15.52125,256.545,983.8,100.0,28.6,75.3375,3.180821917808219,0.33260720877099664,1
SP-00772,LINE-N2,142,230,North,Arrester,2018-09-04,2023-08-20,1811,1,5.0,HI5,1.0077,12.1,65.2,57.4,17.0,2,1374.3,27.9,5.8,70.6,28.8,38.3,13.9,111.9,167,inland,b,25,4,minor,0,0,0,635,1,equipment_failure,0,1,5.3,lightning_damage,FCAST-003086,southwest_monsoon,7,1061,2021-07-31,13.5,7.036527777777778,183.392,999.0,99.6,29.6,74.75,2.9068493150684933,0.16634599855367718,0
SP-00772,LINE-N2,142,230,North,Arrester,2018-09-04,2023-08-20,1811,1,5.0,HI5,1.0077,12.1,65.2,57.4,17.0,2,1374.3,27.9,5.8,70.6,28.8,38.3,13.9,111.9,167,inland,b,25,4,minor,0,0,0,635,1,equipment_failure,0,1,5.3,lightning_damage,FCAST-003087,summer_storm,4,2062,2024-04-27,18.9,8.25236111111111,133.831,996.7,99.4,31.0,74.99305555555556,5.64931506849315,0.18069925059483674,0
SP-00772,LINE-N2,142,230,North,Arrester,2018-09-04,2023-08-20,1811,1,5.0,HI5,1.0077,12.1,65.2,57.4,17.0,2,1374.3,27.9,5.8,70.6,28.8,38.3,13.9,111.9,167,inland,b,25,4,minor,0,0,0,635,1,equipment_failure,0,1,5.3,lightning_damage,FCAST-003088,heatwave,4,958,2021-04-19,5.4,3.0240277777777775,49.141,1002.2,63.0,36.1,75.03611111111111,2.6246575342465754,0.08018958695855831,0
