span_id,component,region,event_type,forecast_date,failure_prob,RUL_days,risk_score,risk_level
SP-00878,Insulator,Central,tropical_cyclone,2024-10-07,0.415,2311.7,0.6332192390528949,High
SP-00878,Fittings,Central,tropical_cyclone,2024-10-07,0.17,21991.2,0.3518776354457859,Medium
SP-00878,Arrester,Central,tropical_cyclone,2024-10-07,0.38,2843.9,0.6085861893595743,High
SP-00879,Conductor,Central,tropical_cyclone,2024-10-22,0.155,26552.6,0.3117393549664308,Medium
SP-00879,Damper,Central,tropical_cyclone,2024-10-22,0.34,7369.3,0.5536936619598125,High
SP-00879,Spacer,Central,tropical_cyclone,2024-10-22,0.165,27402.6,0.31193685169825625,Medium
SP-00879,Insulator,Central,tropical_cyclone,2024-10-22,0.4,1487.9,0.6298428886909211,High
SP-00879,Fittings,Central,tropical_cyclone,2024-10-22,0.22,16513.4,0.41927169709567647,Medium
SP-00879,Arrester,Central,tropical_cyclone,2024-10-22,0.225,12660.1,0.44857615102892034,Medium
SP-00880,Conductor,Central,summer_storm,2024-05-28,0.06,35642.2,0.19268943295890126,Low
SP-00880,Conductor,Central,southwest_monsoon,2024-07-25,0.08,35642.2,0.20468943295890124,Low
SP-00880,Damper,Central,summer_storm,2024-05-28,0.215,2620.7,0.5111098584530527,High
SP-00880,Damper,Central,southwest_monsoon,2024-07-25,0.185,2620.7,0.49310985845305266,Medium
SP-00880,Spacer,Central,summer_storm,2024-05-28,0.095,10390.8,0.38606746946006004,Medium
SP-00880,Spacer,Central,southwest_monsoon,2024-07-25,0.09,10390.8,0.38306746946006004,Medium
SP-00880,Insulator,Central,summer_storm,2024-05-28,0.185,1583.2,0.5001923256774423,High
SP-00880,Insulator,Central,southwest_monsoon,2024-07-25,0.175,1583.2,0.49419232567744226,Medium
SP-00880,Fittings,Central,summer_storm,2024-05-28,0.09,12332.6,0.3698118214057759,Medium
SP-00880,Fittings,Central,southwest_monsoon,2024-07-25,0.12,12332.6,0.3878118214057759,Medium
SP-00880,Arrester,Central,summer_storm,2024-05-28,0.105,12409.5,0.37828686552186697,Medium
SP-00880,Arrester,Central,southwest_monsoon,2024-07-25,0.11,12409.5,0.38128686552186697,Medium
SP-00883,Conductor,Central,heatwave,2024-04-25,0.03,14362.0,0.31995817419114814,Medium
SP-00883,Conductor,Central,southwest_monsoon,2024-08-13,0.095,14362.0,0.3589581741911481,Medium
SP-00883,Conductor,Central,tropical_cyclone,2024-08-07,0.165,14362.0,0.4009581741911481,Medium
SP-00883,Damper,Central,heatwave,2024-04-25,0.07,5493.6,0.4044980800540657,Medium
SP-00883,Damper,Central,southwest_monsoon,2024-08-13,0.135,5493.6,0.4434980800540657,Medium
SP-00883,Damper,Central,tropical_cyclone,2024-08-07,0.23,5493.6,0.5004980800540657,High
SP-00883,Spacer,Central,heatwave,2024-04-25,0.09,4848.9,0.4208991081211153,Medium
SP-00883,Spacer,Central,southwest_monsoon,2024-08-13,0.19,4848.9,0.4808991081211153,Medium
SP-00883,Spacer,Central,tropical_cyclone,2024-08-07,0.28,4848.9,0.5348991081211153,High
SP-00883,Insulator,Central,heatwave,2024-04-25,0.085,1275.4,0.4422935145079648,Medium
SP-00883,Insulator,Central,southwest_monsoon,2024-08-13,0.2,1275.4,0.5112935145079648,High
SP-00883,Insulator,Central,tropical_cyclone,2024-08-07,0.32,1275.4,0.5832935145079647,High
SP-00883,Fittings,Central,heatwave,2024-04-25,0.07,7412.3,0.39140012355918724,Medium
SP-00883,Fittings,Central,southwest_monsoon,2024-08-13,0.145,7412.3,0.4364001235591872,Medium
SP-00883,Fittings,Central,tropical_cyclone,2024-08-07,0.165,7412.3,0.44840012355918724,Medium
SP-00883,Arrester,Central,heatwave,2024-04-25,0.065,12332.4,0.35481318670066253,Medium
SP-00883,Arrester,Central,southwest_monsoon,2024-08-13,0.085,12332.4,0.36681318670066254,Medium
SP-00883,Arrester,Central,tropical_cyclone,2024-08-07,0.175,12332.4,0.42081318670066253,Medium
SP-00884,Conductor,Central,heatwave,2025-03-04,0.035,36688.1,0.17054962334927315,Low
SP-00884,Conductor,Central,southwest_monsoon,2024-08-01,0.11,36688.1,0.21554962334927316,Low
SP-00884,Damper,Central,heatwave,2025-03-04,0.075,28573.3,0.24994509807937143,Low
SP-00884,Damper,Central,southwest_monsoon,2024-08-01,0.155,28573.3,0.2979450980793714,Low
SP-00884,Spacer,Central,heatwave,2025-03-04,0.11,3163.2,0.44440649607307064,Medium
SP-00884,Spacer,Central,southwest_monsoon,2024-08-01,0.235,3163.2,0.5194064960730707,High
SP-00884,Insulator,Central,heatwave,2025-03-04,0.08,6897.4,0.40091507524481446,Medium
SP-00884,Insulator,Central,southwest_monsoon,2024-08-01,0.095,6897.4,0.40991507524481446,Medium
SP-00884,Fittings,Central,heatwave,2025-03-04,0.025,25935.7,0.23795060704423898,Low
SP-00884,Fittings,Central,southwest_monsoon,2024-08-01,0.16,25935.7,0.31895060704423894,Medium
SP-00884,Arrester,Central,heatwave,2025-03-04,0.08,6620.9,0.4028025954255795,Medium
SP-00884,Arrester,Central,southwest_monsoon,2024-08-01,0.115,6620.9,0.4238025954255795,Medium
SP-00885,Conductor,Central,summer_storm,2024-05-12,0.11,12880.7,0.37807023076896823,Medium
SP-00885,Conductor,Central,tropical_cyclone,2024-08-24,0.27,12880.7,0.47407023076896826,Medium
SP-00885,Damper,Central,summer_storm,2024-05-12,0.155,1669.1,0.48160593152363496,Medium
SP-00885,Damper,Central,tropical_cyclone,2024-08-24,0.35,1669.1,0.598605931523635,High
SP-00885,Spacer,Central,summer_storm,2024-05-12,0.09,11388.3,0.37625806121299626,Medium
SP-00885,Spacer,Central,tropical_cyclone,2024-08-24,0.36,11388.3,0.5382580612129962,High
SP-00885,Insulator,Central,summer_storm,2024-05-12,0.225,1449.3,0.5251063906040406,High
SP-00885,Insulator,Central,tropical_cyclone,2024-08-24,0.335,1449.3,0.5911063906040406,High
SP-00885,Fittings,Central,summer_storm,2024-05-12,0.155,3106.4,0.4717942398208733,Medium
SP-00885,Fittings,Central,tropical_cyclone,2024-08-24,0.255,3106.4,0.5317942398208734,High
SP-00885,Arrester,Central,summer_storm,2024-05-12,0.14,956.4,0.4774711598521386,Medium
SP-00885,Arrester,Central,tropical_cyclone,2024-08-24,0.305,956.4,0.5764711598521386,High
SP-00886,Conductor,Central,tropical_cyclone,2024-09-06,0.08,37907.0,0.18922883366271076,Low
SP-00886,Damper,Central,tropical_cyclone,2024-09-06,0.285,2657.1,0.5528613747836861,High
SP-00886,Spacer,Central,tropical_cyclone,2024-09-06,0.195,15833.6,0.40891233441532954,Medium
SP-00886,Insulator,Central,tropical_cyclone,2024-09-06,0.175,7224.1,0.45568486604750547,Medium
SP-00886,Fittings,Central,tropical_cyclone,2024-09-06,0.1,24670.4,0.2915881451444994,Low
SP-00886,Arrester,Central,tropical_cyclone,2024-09-06,0.305,1936.3,0.5697818975550982,High
SP-00887,Conductor,Central,tropical_cyclone,2024-08-02,0.165,32778.4,0.2752390904405465,Low
SP-00887,Damper,Central,tropical_cyclone,2024-08-02,0.33,9038.6,0.5362982281885609,High
SP-00887,Spacer,Central,tropical_cyclone,2024-08-02,0.3,13964.2,0.48467374572065386,Medium
SP-00887,Insulator,Central,tropical_cyclone,2024-08-02,0.555,2393.0,0.7166642466814801,Critical
SP-00887,Fittings,Central,tropical_cyclone,2024-08-02,0.485,5705.8,0.652049502179352,High
SP-00887,Arrester,Central,tropical_cyclone,2024-08-02,0.31,12028.8,0.5038857043385658,High
SP-00888,Conductor,Central,tropical_cyclone,2024-11-23,0.395,3847.3,0.610736504913355,High
SP-00888,Conductor,Central,summer_storm,2024-05-27,0.18,3847.3,0.48173650491335496,Medium
SP-00888,Damper,Central,tropical_cyclone,2024-11-23,0.19,19938.1,0.3778930701044792,Medium
SP-00888,Damper,Central,summer_storm,2024-05-27,0.105,19938.1,0.3268930701044792,Medium
SP-00888,Spacer,Central,tropical_cyclone,2024-11-23,0.245,10640.7,0.4743615334992167,Medium
SP-00888,Spacer,Central,summer_storm,2024-05-27,0.08,10640.7,0.3753615334992167,Medium
SP-00888,Insulator,Central,tropical_cyclone,2024-11-23,0.3,7730.3,0.5272293046894466,High
SP-00888,Insulator,Central,summer_storm,2024-05-27,0.1,7730.3,0.4072293046894466,Medium
SP-00888,Fittings,Central,tropical_cyclone,2024-11-23,0.245,10686.7,0.4740475156752919,Medium
SP-00888,Fittings,Central,summer_storm,2024-05-27,0.135,10686.7,0.40804751567529196,Medium
SP-00888,Arrester,Central,tropical_cyclone,2024-11-23,0.325,5552.2,0.5570980486522834,High
SP-00888,Arrester,Central,summer_storm,2024-05-27,0.105,5552.2,0.42509804865228334,Medium
SP-00891,Conductor,Central,summer_storm,2024-05-04,0.1,15998.7,0.350785283486417,Medium
SP-00891,Damper,Central,summer_storm,2024-05-04,0.105,17662.3,0.3424287606194343,Medium
SP-00891,Spacer,Central,summer_storm,2024-05-04,0.09,30006.7,0.24916002962689904,Low
SP-00891,Insulator,Central,summer_storm,2024-05-04,0.22,1872.5,0.519217426623933,High
SP-00891,Fittings,Central,summer_storm,2024-05-04,0.08,30036.0,0.24296001392600786,Low
SP-00891,Arrester,Central,summer_storm,2024-05-04,0.125,10398.7,0.4040135403120382,Medium
SP-00892,Conductor,Central,summer_storm,2024-04-21,0.105,25281.7,0.2904151213235169,Low
SP-00892,Conductor,Central,heatwave,2025-03-14,0.075,25281.7,0.2724151213235169,Low
SP-00892,Damper,Central,summer_storm,2024-04-21,0.13,3665.8,0.4529755100229711,Medium
SP-00892,Damper,Central,heatwave,2025-03-14,0.13,3665.8,0.4529755100229711,Medium
SP-00892,Spacer,Central,summer_storm,2024-04-21,0.095,20771.2,0.3152059342542247,Medium
SP-00892,Spacer,Central,heatwave,2025-03-14,0.095,20771.2,0.3152059342542247,Medium
SP-00892,Insulator,Central,summer_storm,2024-04-21,0.215,24058.2,0.36476731279247177,Medium
SP-00892,Insulator,Central,heatwave,2025-03-14,0.11,24058.2,0.30176731279247176,Medium
SP-00892,Fittings,Central,summer_storm,2024-04-21,0.085,20137.9,0.3135291405127365,Medium
SP-00892,Fittings,Central,heatwave,2025-03-14,0.095,20137.9,0.3195291405127365,Medium
SP-00892,Arrester,Central,summer_storm,2024-04-21,0.12,1069.7,0.4646977202988631,Medium
SP-00892,Arrester,Central,heatwave,2025-03-14,0.07,1069.7,0.43469772029886306,Medium
SP-00893,Conductor,Central,southwest_monsoon,2024-06-18,0.16,10536.1,0.42407558272492385,Medium
SP-00893,Conductor,Central,summer_storm,2024-05-11,0.085,10536.1,0.3790755827249238,Medium
SP-00893,Damper,Central,southwest_monsoon,2024-06-18,0.125,2174.1,0.46015856193489596,Medium
SP-00893,Damper,Central,summer_storm,2024-05-11,0.165,2174.1,0.4841585619348959,Medium
SP-00893,Spacer,Central,southwest_monsoon,2024-06-18,0.12,8844.7,0.41162188158114804,Medium
SP-00893,Spacer,Central,summer_storm,2024-05-11,0.11,8844.7,0.40562188158114804,Medium
SP-00893,Insulator,Central,southwest_monsoon,2024-06-18,0.11,3996.0,0.4387214081651461,Medium
SP-00893,Insulator,Central,summer_storm,2024-05-11,0.1,3996.0,0.4327214081651461,Medium
SP-00893,Fittings,Central,southwest_monsoon,2024-06-18,0.175,3579.0,0.4805680480037682,Medium
SP-00893,Fittings,Central,summer_storm,2024-05-11,0.13,3579.0,0.4535680480037682,Medium
SP-00893,Arrester,Central,southwest_monsoon,2024-06-18,0.185,456.9,0.5078809838314954,High
SP-00893,Arrester,Central,summer_storm,2024-05-11,0.13,456.9,0.47488098383149535,Medium
SP-00895,Conductor,Central,heatwave,2025-03-09,0.035,26988.8,0.23676164681869225,Low
SP-00895,Damper,Central,heatwave,2025-03-09,0.045,12823.5,0.33946070510654425,Medium
SP-00895,Spacer,Central,heatwave,2025-03-09,0.03,17685.4,0.2972710690600286,Low
SP-00895,Insulator,Central,heatwave,2025-03-09,0.06,9867.4,0.36864044617836894,Medium
SP-00895,Fittings,Central,heatwave,2025-03-09,0.035,11895.7,0.3397943080856177,Medium
SP-00895,Arrester,Central,heatwave,2025-03-09,0.055,2312.0,0.417217191110565,Medium
SP-00898,Conductor,Central,southwest_monsoon,2024-07-19,0.185,17374.3,0.39239478525618054,Medium
SP-00898,Damper,Central,southwest_monsoon,2024-07-19,0.15,2759.3,0.47116370909661853,Medium
SP-00898,Spacer,Central,southwest_monsoon,2024-07-19,0.075,23372.2,0.28545027425361036,Low
SP-00898,Insulator,Central,southwest_monsoon,2024-07-19,0.1,5137.3,0.42493035289459585,Medium
SP-00898,Fittings,Central,southwest_monsoon,2024-07-19,0.085,12684.4,0.3644102677001949,Medium
SP-00898,Arrester,Central,southwest_monsoon,2024-07-19,0.15,1194.8,0.4818437283472764,Medium
SP-00900,Conductor,Central,heatwave,2024-04-26,0.065,32004.3,0.22052346429924535,Low
SP-00900,Damper,Central,heatwave,2024-04-26,0.085,2134.3,0.43643025561733517,Medium
SP-00900,Spacer,Central,heatwave,2024-04-26,0.055,4498.7,0.40228973946760327,Medium
SP-00900,Insulator,Central,heatwave,2024-04-26,0.02,16858.3,0.2969172460636842,Low
SP-00900,Fittings,Central,heatwave,2024-04-26,0.02,15210.2,0.30816795857695317,Medium
SP-00900,Arrester,Central,heatwave,2024-04-26,0.11,1001.8,0.4591612379128737,Medium
SP-00904,Conductor,Central,summer_storm,2024-04-16,0.115,28047.8,0.27753241039399,Low
SP-00904,Damper,Central,summer_storm,2024-04-16,0.115,7830.7,0.41554392665635875,Medium
SP-00904,Spacer,Central,summer_storm,2024-04-16,0.16,3378.4,0.47293743877505745,Medium
SP-00904,Insulator,Central,summer_storm,2024-04-16,0.115,4384.8,0.4390672749055387,Medium
SP-00904,Fittings,Central,summer_storm,2024-04-16,0.08,22428.2,0.2948944661185008,Low
SP-00904,Arrester,Central,summer_storm,2024-04-16,0.215,898.2,0.5228684606641477,High
SP-00905,Conductor,Central,tropical_cyclone,2024-11-24,0.12,28688.7,0.2761573229297863,Low
SP-00905,Damper,Central,tropical_cyclone,2024-11-24,0.22,10788.8,0.4583505326356677,Medium
SP-00905,Spacer,Central,tropical_cyclone,2024-11-24,0.235,7097.6,0.4925484150632985,Medium
SP-00905,Insulator,Central,tropical_cyclone,2024-11-24,0.265,6354.8,0.5156191202722398,High
SP-00905,Fittings,Central,tropical_cyclone,2024-11-24,0.21,13741.2,0.43219604951924556,Medium
SP-00905,Arrester,Central,tropical_cyclone,2024-11-24,0.38,1882.8,0.6151471139372715,High
SP-00909,Conductor,Central,heatwave,2024-04-28,0.04,22857.2,0.2679659085866809,Low
SP-00909,Damper,Central,heatwave,2024-04-28,0.045,18530.7,0.3005006502216898,Medium
SP-00909,Spacer,Central,heatwave,2024-04-28,0.02,20790.7,0.2700728180027784,Low
SP-00909,Insulator,Central,heatwave,2024-04-28,0.065,1397.4,0.4294606846271209,Medium
SP-00909,Fittings,Central,heatwave,2024-04-28,0.045,18773.0,0.29884659546653836,Low
SP-00909,Arrester,Central,heatwave,2024-04-28,0.035,30119.9,0.21538727272106684,Low
SP-00910,Conductor,Central,southwest_monsoon,2024-09-27,0.105,35692.1,0.21934879188468723,Low
SP-00910,Damper,Central,southwest_monsoon,2024-09-27,0.15,15791.4,0.3822004116364083,Medium
SP-00910,Spacer,Central,southwest_monsoon,2024-09-27,0.12,10006.2,0.4036929315270482,Medium
SP-00910,Insulator,Central,southwest_monsoon,2024-09-27,0.09,1855.1,0.4413362072790697,Medium
SP-00910,Fittings,Central,southwest_monsoon,2024-09-27,0.135,17765.7,0.35972290316304695,Medium
SP-00910,Arrester,Central,southwest_monsoon,2024-09-27,0.12,12375.8,0.387516917710264,Medium
SP-00911,Conductor,Central,southwest_monsoon,2024-07-04,0.24,5130.5,0.5089767729207413,High
SP-00911,Conductor,Central,summer_storm,2024-05-21,0.23,5130.5,0.5029767729207413,High
SP-00911,Damper,Central,southwest_monsoon,2024-07-04,0.145,8646.1,0.42797761940357093,Medium
SP-00911,Damper,Central,summer_storm,2024-05-21,0.19,8646.1,0.45497761940357095,Medium
SP-00911,Spacer,Central,southwest_monsoon,2024-07-04,0.105,22206.7,0.31140653020544273,Medium
SP-00911,Spacer,Central,summer_storm,2024-05-21,0.075,22206.7,0.2934065302054428,Low
SP-00911,Insulator,Central,southwest_monsoon,2024-07-04,0.085,11301.7,0.37384923389890673,Medium
SP-00911,Insulator,Central,summer_storm,2024-05-21,0.16,11301.7,0.4188492338989067,Medium
SP-00911,Fittings,Central,southwest_monsoon,2024-07-04,0.065,29590.3,0.23700257358086133,Low
SP-00911,Fittings,Central,summer_storm,2024-05-21,0.065,29590.3,0.23700257358086133,Low
SP-00911,Arrester,Central,southwest_monsoon,2024-07-04,0.14,7877.2,0.4302264955952174,Medium
SP-00911,Arrester,Central,summer_storm,2024-05-21,0.135,7877.2,0.4272264955952174,Medium
SP-00912,Conductor,Central,southwest_monsoon,2024-07-18,0.115,18489.7,0.3427805356734488,Medium
SP-00912,Conductor,Central,heatwave,2025-03-15,0.03,18489.7,0.2917805356734488,Low
SP-00912,Damper,Central,southwest_monsoon,2024-07-18,0.13,1409.2,0.4683801322288098,Medium
SP-00912,Damper,Central,heatwave,2025-03-15,0.07,1409.2,0.4323801322288098,Medium
SP-00912,Spacer,Central,southwest_monsoon,2024-07-18,0.105,4783.5,0.43034555954904313,Medium
SP-00912,Spacer,Central,heatwave,2025-03-15,0.055,4783.5,0.40034555954904316,Medium
SP-00912,Insulator,Central,southwest_monsoon,2024-07-18,0.16,76.6,0.49547709205842094,Medium
SP-00912,Insulator,Central,heatwave,2025-03-15,0.095,76.6,0.45647709205842096,Medium
SP-00912,Fittings,Central,southwest_monsoon,2024-07-18,0.09,13333.9,0.3629764725558662,Medium
SP-00912,Fittings,Central,heatwave,2025-03-15,0.04,13333.9,0.3329764725558662,Medium
SP-00912,Arrester,Central,southwest_monsoon,2024-07-18,0.315,2233.1,0.5737557999433403,High
SP-00912,Arrester,Central,heatwave,2025-03-15,0.12,2233.1,0.4567557999433403,Medium
SP-00914,Conductor,Central,heatwave,2025-03-12,0.085,11580.1,0.37194874341671874,Medium
SP-00914,Damper,Central,heatwave,2025-03-12,0.085,1234.3,0.44257408260716713,Medium
SP-00914,Spacer,Central,heatwave,2025-03-12,0.065,1651.3,0.42772744276854496,Medium
SP-00914,Insulator,Central,heatwave,2025-03-12,0.065,5657.0,0.4003826341316895,Medium
SP-00914,Fittings,Central,heatwave,2025-03-12,0.055,12755.4,0.3459255880154415,Medium
SP-00914,Arrester,Central,heatwave,2025-03-12,0.085,227.6,0.44944629441901585,Medium
SP-00915,Conductor,Central,summer_storm,2024-04-30,0.105,11658.3,0.3834149131160467,Medium
SP-00915,Damper,Central,summer_storm,2024-04-30,0.125,1122.2,0.4673393303911229,Medium
SP-00915,Spacer,Central,summer_storm,2024-04-30,0.095,1756.1,0.4450120282479512,Medium
SP-00915,Insulator,Central,summer_storm,2024-04-30,0.115,1720.1,0.4572577813275445,Medium
SP-00915,Fittings,Central,summer_storm,2024-04-30,0.105,3097.5,0.44185499544332835,Medium
SP-00915,Arrester,Central,summer_storm,2024-04-30,0.12,160.7,0.47090298555859333,Medium
SP-00916,Conductor,Central,summer_storm,2024-05-24,0.2,31830.7,0.3027085402608396,Medium
SP-00916,Conductor,Central,heatwave,2025-03-16,0.045,31830.7,0.2097085402608396,Low
SP-00916,Damper,Central,summer_storm,2024-05-24,0.145,13919.8,0.3919768411854856,Medium
SP-00916,Damper,Central,heatwave,2025-03-16,0.035,13919.8,0.3259768411854856,Medium
SP-00916,Spacer,Central,summer_storm,2024-05-24,0.075,23003.1,0.28796992596688475,Low
SP-00916,Spacer,Central,heatwave,2025-03-16,0.06,23003.1,0.27896992596688475,Low
SP-00916,Insulator,Central,summer_storm,2024-05-24,0.09,6596.9,0.40896643081197503,Medium
SP-00916,Insulator,Central,heatwave,2025-03-16,0.05,6596.9,0.384966430811975,Medium
SP-00916,Fittings,Central,summer_storm,2024-05-24,0.075,21100.3,0.3009593415182762,Medium
SP-00916,Fittings,Central,heatwave,2025-03-16,0.05,21100.3,0.2859593415182762,Low
SP-00916,Arrester,Central,summer_storm,2024-05-24,0.165,1478.7,0.4889056922557061,Medium
SP-00916,Arrester,Central,heatwave,2025-03-16,0.09,1478.7,0.4439056922557061,Medium
SP-00918,Conductor,Central,summer_storm,2024-04-05,0.14,18132.4,0.36021963498841203,Medium
SP-00918,Damper,Central,summer_storm,2024-04-05,0.07,21985.0,0.2919199595872714,Low
SP-00918,Spacer,Central,summer_storm,2024-04-05,0.11,10916.2,0.3914808397928848,Medium
SP-00918,Insulator,Central,summer_storm,2024-04-05,0.145,1072.1,0.4796813367602235,Medium
SP-00918,Fittings,Central,summer_storm,2024-04-05,0.06,22798.0,0.28037003587312315,Low
SP-00918,Arrester,Central,summer_storm,2024-04-05,0.225,4673.1,0.5030992023264624,High
SP-00919,Conductor,Central,heatwave,2025-03-20,0.135,3529.1,0.45690868907798227,Medium
SP-00919,Conductor,Central,southwest_monsoon,2024-07-18,0.16,3529.1,0.4719086890779822,Medium
SP-00919,Damper,Central,heatwave,2025-03-20,0.04,11007.9,0.3488548520873653,Medium
SP-00919,Damper,Central,southwest_monsoon,2024-07-18,0.105,11007.9,0.38785485208736525,Medium
SP-00919,Spacer,Central,heatwave,2025-03-20,0.04,11635.3,0.34457192202800907,Medium
SP-00919,Spacer,Central,southwest_monsoon,2024-07-18,0.125,11635.3,0.39557192202800906,Medium
SP-00919,Insulator,Central,heatwave,2025-03-20,0.105,706.4,0.45817777846042523,Medium
SP-00919,Insulator,Central,southwest_monsoon,2024-07-18,0.295,706.4,0.5721777784604252,High
SP-00919,Fittings,Central,heatwave,2025-03-20,0.085,5338.9,0.41455413564887345,Medium
SP-00919,Fittings,Central,southwest_monsoon,2024-07-18,0.235,5338.9,0.5045541356488734,High
SP-00919,Arrester,Central,heatwave,2025-03-20,0.095,341.9,0.45466602839130715,Medium
SP-00919,Arrester,Central,southwest_monsoon,2024-07-18,0.115,341.9,0.46666602839130716,Medium
SP-00920,Conductor,Central,heatwave,2025-03-13,0.045,13224.5,0.33672328885885244,Medium
SP-00920,Damper,Central,heatwave,2025-03-13,0.12,2177.3,0.4571367172167099,Medium
SP-00920,Spacer,Central,heatwave,2025-03-13,0.06,5928.9,0.39552651573331693,Medium
SP-00920,Insulator,Central,heatwave,2025-03-13,0.09,1268.3,0.44534198247644013,Medium
SP-00920,Fittings,Central,heatwave,2025-03-13,0.095,3558.4,0.43270867337709107,Medium
SP-00920,Arrester,Central,heatwave,2025-03-13,0.105,2708.9,0.4445077634080491,Medium
SP-00921,Conductor,Central,tropical_cyclone,2024-09-17,0.24,8772.3,0.4841161183301078,Medium
SP-00921,Conductor,Central,southwest_monsoon,2024-06-28,0.065,8772.3,0.37911611833010783,Medium
SP-00921,Damper,Central,tropical_cyclone,2024-09-17,0.31,8478.2,0.5281237844608963,High
SP-00921,Damper,Central,southwest_monsoon,2024-06-28,0.12,8478.2,0.41412378446089626,Medium
SP-00921,Spacer,Central,tropical_cyclone,2024-09-17,0.245,9833.3,0.4798732289565393,Medium
SP-00921,Spacer,Central,southwest_monsoon,2024-06-28,0.075,9833.3,0.37787322895653924,Medium
SP-00921,Insulator,Central,tropical_cyclone,2024-09-17,0.245,27373.4,0.36013618475170406,Medium
SP-00921,Insulator,Central,southwest_monsoon,2024-06-28,0.09,27373.4,0.2671361847517041,Low
SP-00921,Fittings,Central,tropical_cyclone,2024-09-17,0.42,3710.8,0.6266683186734795,High
SP-00921,Fittings,Central,southwest_monsoon,2024-06-28,0.155,3710.8,0.46766831867347947,Medium
SP-00921,Arrester,Central,tropical_cyclone,2024-09-17,0.245,21008.2,0.40358805981356893,Medium
SP-00921,Arrester,Central,southwest_monsoon,2024-06-28,0.095,21008.2,0.31358805981356896,Medium
SP-00923,Conductor,Central,summer_storm,2024-04-30,0.08,24109.8,0.2834150667117214,Low
SP-00923,Damper,Central,summer_storm,2024-04-30,0.075,21315.0,0.29949369745747956,Low
SP-00923,Spacer,Central,summer_storm,2024-04-30,0.1,14129.5,0.3635453294968547,Medium
SP-00923,Insulator,Central,summer_storm,2024-04-30,0.12,6301.2,0.42898501930185645,Medium
SP-00923,Fittings,Central,summer_storm,2024-04-30,0.165,5155.0,0.4638095242971292,Medium
SP-00923,Arrester,Central,summer_storm,2024-04-30,0.095,6747.5,0.41093836376234316,Medium
SP-00924,Conductor,Central,tropical_cyclone,2024-08-09,0.18,29103.6,0.30932501868747375,Medium
SP-00924,Conductor,Central,summer_storm,2024-05-27,0.03,29103.6,0.21932501868747376,Low
SP-00924,Conductor,Central,heatwave,2024-04-23,0.04,29103.6,0.22532501868747376,Low
SP-00924,Damper,Central,tropical_cyclone,2024-08-09,0.225,7167.9,0.4860685139106483,Medium
SP-00924,Damper,Central,summer_storm,2024-05-27,0.1,7167.9,0.4110685139106483,Medium
SP-00924,Damper,Central,heatwave,2024-04-23,0.03,7167.9,0.3690685139106483,Medium
SP-00924,Spacer,Central,tropical_cyclone,2024-08-09,0.21,11957.6,0.4443717493182059,Medium
SP-00924,Spacer,Central,summer_storm,2024-05-27,0.06,11957.6,0.35437174931820586,Medium
SP-00924,Spacer,Central,heatwave,2024-04-23,0.05,11957.6,0.3483717493182059,Medium
SP-00924,Insulator,Central,tropical_cyclone,2024-08-09,0.225,13323.7,0.4440461025950843,Medium
SP-00924,Insulator,Central,summer_storm,2024-05-27,0.075,13323.7,0.3540461025950843,Medium
SP-00924,Insulator,Central,heatwave,2024-04-23,0.04,13323.7,0.3330461025950843,Medium
SP-00924,Fittings,Central,tropical_cyclone,2024-08-09,0.195,24623.8,0.3489062588530841,Medium
SP-00924,Fittings,Central,summer_storm,2024-05-27,0.105,24623.8,0.2949062588530841,Low
SP-00924,Fittings,Central,heatwave,2024-04-23,0.025,24623.8,0.2469062588530841,Low
SP-00924,Arrester,Central,tropical_cyclone,2024-08-09,0.34,1528.0,0.5935691470661519,High
SP-00924,Arrester,Central,summer_storm,2024-05-27,0.195,1528.0,0.506569147066152,High
SP-00924,Arrester,Central,heatwave,2024-04-23,0.08,1528.0,0.43756914706615196,Medium
SP-00925,Conductor,Central,summer_storm,2024-05-25,0.05,14798.0,0.32898183133829617,Medium
SP-00925,Conductor,Central,heatwave,2025-03-25,0.02,14798.0,0.3109818313382962,Medium
SP-00925,Damper,Central,summer_storm,2024-05-25,0.125,1805.7,0.4626734351160671,Medium
SP-00925,Damper,Central,heatwave,2025-03-25,0.09,1805.7,0.4416734351160671,Medium
SP-00925,Spacer,Central,summer_storm,2024-05-25,0.085,6189.4,0.40874821914348225,Medium
SP-00925,Spacer,Central,heatwave,2025-03-25,0.05,6189.4,0.38774821914348223,Medium
SP-00925,Insulator,Central,summer_storm,2024-05-25,0.14,757.7,0.47882758032200484,Medium
SP-00925,Insulator,Central,heatwave,2025-03-25,0.075,757.7,0.4398275803220048,Medium
SP-00925,Fittings,Central,summer_storm,2024-05-25,0.13,3946.4,0.45106000129703017,Medium
SP-00925,Fittings,Central,heatwave,2025-03-25,0.055,3946.4,0.4060600012970301,Medium
SP-00925,Arrester,Central,summer_storm,2024-05-25,0.075,10171.4,0.3755651979506924,Medium
SP-00925,Arrester,Central,heatwave,2025-03-25,0.035,10171.4,0.3515651979506924,Medium
SP-00926,Conductor,Central,summer_storm,2024-04-06,0.21,15972.8,0.41696208917423555,Medium
SP-00926,Damper,Central,summer_storm,2024-04-06,0.185,1950.4,0.4976856442655908,Medium
SP-00926,Spacer,Central,summer_storm,2024-04-06,0.065,8562.4,0.3805489953136253,Medium
SP-00926,Insulator,Central,summer_storm,2024-04-06,0.14,3564.6,0.45966634923560556,Medium
