span_id,event_id,component,region,event_type,forecast_date,age_at_forecast_days,forecast_wind_max,forecast_wind_avg,forecast_rain_total,forecast_pressure_min,forecast_humidity_max,forecast_temp_max,forecast_confidence_avg,RUL_days,failure_prob,risk_score,risk_level
SP-01107,FCAST-004425,Spacer,Central,heatwave,2025-03-17,1553,4.2,2.4305555555555554,41.486,1006.7,64.6,39.5,75.47222222222223,4057.5,0.095,0.4293015799875075,Medium
SP-01524,FCAST-006095,Spacer,South,heatwave,2025-03-18,1754,6.6,3.834027777777778,53.096,1005.5,70.9,37.0,74.69583333333334,2303.9,0.075,0.4292724855534734,Medium
SP-00105,FCAST-000420,Arrester,Northeast,southwest_monsoon,2024-07-23,1143,11.7,6.247638888888889,157.046,1001.9,100.0,31.7,75.08472222222223,7142.7,0.13,0.4292405410663636,Medium
SP-00105,FCAST-000418,Arrester,Northeast,summer_storm,2024-05-20,1079,16.38,6.926388888888889,127.629,999.2,97.4,32.66,74.65138888888889,7142.7,0.13,0.4292405410663636,Medium
SP-00666,FCAST-002661,Insulator,North,heatwave,2025-03-08,2037,5.4,3.1925,47.126,1001.8,68.4,36.1,75.20972222222223,552.3,0.055,0.4292297381705731,Medium
SP-00190,FCAST-000760,Damper,Northeast,heatwave,2025-03-22,1371,4.68,2.6231944444444446,40.76,1004.9,63.0,38.2,75.08611111111111,2751.5,0.08,0.4292169555971971,Medium
SP-01421,FCAST-005684,Fittings,South,summer_storm,2024-04-07,840,23.1,9.665694444444444,100.203,1000.3,99.3,32.22,75.20694444444445,8027.9,0.14,0.4291977458981422,Medium
SP-01490,FCAST-005959,Fittings,South,southwest_monsoon,2024-07-14,1954,16.5,9.151111111111112,283.931,1002.6,100.0,30.5,74.95138888888889,2317.8,0.075,0.4291775975588527,Medium
SP-00562,FCAST-002248,Damper,North,heatwave,2025-03-27,1651,5.4,3.2093055555555554,41.327,1001.7,65.3,36.1,75.21666666666667,2322.0,0.075,0.4291489263662335,Medium
SP-00789,FCAST-003156,Damper,North,tropical_cyclone,2024-11-15,1195,30.38,15.270277777777778,259.726,983.5,100.0,28.6,75.05833333333334,13752.7,0.205,0.4291175450632644,Medium
SP-01230,FCAST-004918,Fittings,Central,southwest_monsoon,2024-06-03,2054,10.5,5.508055555555555,141.561,1003.9,100.0,33.0,74.67222222222222,7603.9,0.135,0.4290921710577964,Medium
SP-01388,FCAST-005551,Arrester,South,heatwave,2024-04-23,1548,6.6,4.113194444444444,50.837,1006.0,69.8,37.0,75.02638888888889,1012.0,0.06,0.4290916078736556,Medium
SP-01245,FCAST-004978,Damper,Central,southwest_monsoon,2024-08-17,1752,10.5,5.599722222222223,148.063,1003.9,100.0,33.0,74.95694444444445,8923.5,0.15,0.429083955395816,Medium
SP-01340,FCAST-005359,Conductor,South,heatwave,2025-03-10,1725,6.6,3.93125,51.525,1005.9,69.2,37.0,74.99583333333334,2777.4,0.08,0.4290401499093785,Medium
SP-01353,FCAST-005412,Conductor,South,heatwave,2024-04-17,2189,6.6,3.781388888888889,51.436,1005.9,70.4,37.0,75.10972222222222,2781.1,0.08,0.4290148919539759,Medium
SP-00923,FCAST-003689,Insulator,Central,summer_storm,2024-04-30,943,14.7,6.2813888888888885,114.381,1000.9,97.6,34.32,75.06527777777778,6301.2,0.12,0.4289850193018564,Medium
SP-01358,FCAST-005430,Fittings,South,heatwave,2024-04-24,2258,6.6,4.0475,49.27,1006.0,71.5,37.0,74.70555555555556,4545.2,0.1,0.428972308406462,Medium
SP-00828,FCAST-003310,Fittings,North,southwest_monsoon,2024-06-07,1675,13.5,7.145833333333333,190.889,998.2,99.6,29.6,75.14027777777778,11578.5,0.18,0.4289596657758118,Medium
SP-00079,FCAST-000316,Spacer,Northeast,tropical_cyclone,2024-09-14,1154,26.33,13.332916666666668,314.264,987.5,100.0,30.7,74.7513888888889,13777.6,0.205,0.428947565849879,Medium
SP-01655,FCAST-006617,Arrester,South,southwest_monsoon,2024-07-15,2282,16.5,9.12,286.902,1002.8,100.0,30.5,75.27777777777777,4556.8,0.1,0.4288931213030375,Medium
SP-00311,FCAST-001242,Damper,Northeast,summer_storm,2024-05-16,1095,16.38,6.910694444444444,124.24,999.3,97.0,32.83,75.07222222222222,8074.0,0.14,0.4288830454267742,Medium
SP-00686,FCAST-002744,Damper,North,heatwave,2024-04-09,1573,5.4,3.2125,48.427,1002.1,64.1,36.1,75.1888888888889,1922.5,0.07,0.4288761029022755,Medium
SP-00836,FCAST-003341,Conductor,North,tropical_cyclone,2024-08-20,2034,30.38,15.319861111111113,255.154,983.7,100.0,28.6,74.90416666666667,19506.2,0.27,0.4288414244121552,Medium
SP-00562,FCAST-002248,Arrester,North,heatwave,2025-03-27,1651,5.4,3.2093055555555554,41.327,1001.7,65.3,36.1,75.21666666666667,1494.4,0.065,0.4287985166071056,Medium
SP-01557,FCAST-006225,Insulator,South,heatwave,2025-03-24,1561,6.6,4.005,48.466,1005.5,69.7,37.0,74.86250000000001,1496.8,0.065,0.4287821330684661,Medium
SP-00653,FCAST-002611,Arrester,North,heatwave,2024-04-16,1279,5.4,3.0031944444444445,46.996,1002.0,63.5,36.1,74.90972222222223,1498.7,0.065,0.4287691627670432,Medium
SP-00142,FCAST-000567,Spacer,Northeast,southwest_monsoon,2024-09-24,1905,11.7,6.550416666666667,164.942,1001.5,100.0,31.7,75.17500000000001,5459.6,0.11,0.4287301801847927,Medium
SP-01294,FCAST-005174,Fittings,South,heatwave,2024-04-18,1133,6.6,4.14875,46.508,1005.8,70.0,37.0,74.77083333333333,4143.7,0.095,0.4287131378913703,Medium
SP-00201,FCAST-000801,Damper,Northeast,heatwave,2024-04-22,954,4.68,2.688472222222222,33.769999999999996,1004.8,64.2,38.2,75.09027777777777,2391.0,0.075,0.4286778996303464,Medium
SP-01179,FCAST-004715,Spacer,Central,southwest_monsoon,2024-08-21,2058,10.5,5.452222222222222,142.376,1004.1,100.0,33.0,75.39722222222223,10303.8,0.165,0.4286613727357438,Medium
SP-01343,FCAST-005369,Fittings,South,tropical_cyclone,2024-09-10,1337,37.12,18.683333333333337,388.956,988.4,100.0,29.5,75.06527777777778,12065.0,0.185,0.4286385859640859,Medium
SP-00245,FCAST-000977,Damper,Northeast,summer_storm,2024-05-03,1207,16.38,6.786527777777778,125.349,999.3,97.7,32.07,75.02222222222223,7244.2,0.13,0.4285476539113992,Medium
SP-00420,FCAST-001679,Damper,Northeast,heatwave,2024-04-26,1630,4.68,2.839444444444444,42.643,1004.5,66.9,38.2,75.15972222222223,2413.3,0.075,0.4285256692504872,Medium
SP-01584,FCAST-006335,Spacer,South,heatwave,2024-04-27,1766,6.6,3.78125,51.942,1006.2,69.8,37.0,75.22638888888889,1977.7,0.07,0.4284992815135659,Medium
SP-00125,FCAST-000499,Conductor,Northeast,summer_storm,2024-05-15,2113,16.38,7.126111111111111,119.456,999.5,98.0,32.7,74.99305555555556,7251.9,0.13,0.4284950900582639,Medium
SP-01619,FCAST-006474,Spacer,South,heatwave,2025-03-02,1610,6.6,3.854444444444444,47.019,1005.8,77.2,37.0,74.98611111111111,2418.1,0.075,0.4284929021732081,Medium
SP-01552,FCAST-006206,Arrester,South,heatwave,2025-03-21,2363,6.6,4.063611111111111,48.306,1005.3,69.6,37.0,74.92777777777778,1110.9,0.06,0.4284164695522174,Medium
SP-01067,FCAST-004266,Arrester,Central,heatwave,2025-03-28,1615,4.2,2.3113888888888887,36.162,1007.2,65.4,39.5,74.67638888888888,2431.4,0.075,0.4284021100632473,Medium
SP-01477,FCAST-005905,Conductor,South,southwest_monsoon,2024-07-01,2107,16.5,8.67361111111111,286.655,1003.3,99.3,30.5,75.05277777777778,6389.9,0.12,0.4283795110196364,Medium
SP-01477,FCAST-005907,Conductor,South,heatwave,2024-04-05,2020,6.6,3.910555555555556,46.865,1006.0,75.6,37.0,75.30555555555556,6389.9,0.12,0.4283795110196364,Medium
SP-00362,FCAST-001447,Arrester,Northeast,heatwave,2025-03-05,1650,4.68,2.703194444444444,34.266,1005.1,65.0,38.2,74.94861111111112,680.3,0.055,0.4283559494431304,Medium
SP-00465,FCAST-001858,Spacer,North,summer_storm,2024-04-11,1307,18.9,8.304583333333333,135.967,995.7,97.3,31.2,74.94166666666666,2458.2,0.075,0.4282191605484389,Medium
SP-01308,FCAST-005231,Conductor,South,southwest_monsoon,2024-09-27,1404,16.5,9.114305555555555,295.724,1002.7,100.0,30.5,74.82777777777778,5537.1,0.11,0.4282011284162238,Medium
SP-01337,FCAST-005348,Fittings,South,heatwave,2025-03-17,2605,6.6,4.028333333333333,48.677,1006.1,71.0,37.0,75.17777777777778,3345.8,0.085,0.428159981841578,Medium
SP-01680,FCAST-006719,Arrester,South,summer_storm,2024-04-09,1044,23.1,9.515416666666669,101.166,1000.2,96.9,31.87,74.87777777777778,5989.5,0.115,0.4281128313826683,Medium
SP-00311,FCAST-001241,Insulator,Northeast,southwest_monsoon,2024-07-26,1166,11.7,6.1025,154.814,1002.1,100.0,31.7,74.92500000000001,7753.0,0.135,0.4280743437198142,Medium
SP-00830,FCAST-003317,Damper,North,heatwave,2025-03-21,2241,5.4,2.8943055555555555,46.447,1002.0,65.4,36.1,74.88611111111112,1605.9,0.065,0.4280373647078098,Medium
SP-00911,FCAST-003642,Damper,Central,southwest_monsoon,2024-07-04,1007,10.5,5.645833333333333,141.815,1004.1,99.4,33.0,74.94861111111112,8646.1,0.145,0.4279776194035709,Medium
SP-01261,FCAST-005041,Arrester,South,southwest_monsoon,2024-08-19,1403,16.5,8.936805555555557,288.435,1003.1,100.0,30.5,74.49305555555556,2498.3,0.075,0.4279454189236698,Medium
SP-01029,FCAST-004115,Conductor,Central,heatwave,2024-04-08,1862,4.2,2.47,44.487,1006.9,67.5,39.5,75.19305555555555,4703.1,0.1,0.427894408093468,Medium
SP-00239,FCAST-000953,Insulator,Northeast,heatwave,2025-03-17,1338,4.68,2.640555555555556,39.504,1004.2,64.6,38.2,74.73611111111111,1190.4,0.06,0.4278737648347823,Medium
SP-01150,FCAST-004598,Damper,Central,summer_storm,2024-04-08,1233,14.7,6.274166666666667,110.252,1001.0,98.0,34.41,74.86111111111111,9103.0,0.15,0.4278586032350663,Medium
SP-01523,FCAST-006089,Arrester,South,summer_storm,2024-04-29,1753,23.1,10.145694444444445,96.079,999.8,97.9,31.85,75.25,5600.0,0.11,0.4277717431743789,Medium
SP-00549,FCAST-002194,Spacer,North,southwest_monsoon,2024-08-10,2171,13.5,7.024166666666667,190.409,998.0,98.3,29.6,74.95555555555556,8677.2,0.145,0.4277653160487,Medium
SP-00914,FCAST-003655,Spacer,Central,heatwave,2025-03-12,2535,4.2,2.251666666666667,38.288,1006.7,69.6,39.5,75.03611111111111,1651.3,0.065,0.4277274427685449,Medium
SP-00440,FCAST-001760,Fittings,North,summer_storm,2024-05-16,2130,18.9,7.9406944444444445,136.093,996.3,97.1,31.82,74.79166666666667,5167.6,0.105,0.4277235107192715,Medium
SP-01615,FCAST-006459,Spacer,South,heatwave,2025-03-06,1687,6.6,3.7695833333333337,56.536,1005.7,70.9,37.0,75.03472222222223,2532.0,0.075,0.4277153667352727,Medium
SP-00792,FCAST-003165,Damper,North,heatwave,2025-03-10,1556,5.4,3.0580555555555557,40.009,1001.7,62.9,36.1,74.85694444444444,2096.9,0.07,0.4276855657611348,Medium
SP-00871,FCAST-003483,Arrester,Central,summer_storm,2024-05-26,2164,14.7,5.900833333333334,108.144,1001.4,97.1,35.01,74.50694444444444,4295.9,0.095,0.4276741484826454,Medium
SP-01386,FCAST-005544,Arrester,South,heatwave,2025-03-04,2257,6.6,4.099166666666666,47.58,1006.1,68.4,37.0,75.06944444444444,1664.2,0.065,0.4276393812483574,Medium
SP-01284,FCAST-005133,Fittings,South,heatwave,2024-04-30,1115,6.6,3.6822222222222223,57.75,1006.2,69.4,37.0,75.04027777777777,6938.1,0.125,0.4276372377353854,Medium
SP-01380,FCAST-005517,Spacer,South,southwest_monsoon,2024-08-31,1684,16.5,8.795694444444443,289.476,1003.0,100.0,30.5,74.91111111111111,5192.2,0.105,0.4275555794482161,Medium
SP-01600,FCAST-006399,Damper,South,southwest_monsoon,2024-07-21,1569,16.5,8.829166666666667,288.635,1002.4,99.7,30.5,75.06666666666666,6072.1,0.115,0.4275489645944904,Medium
SP-00390,FCAST-001560,Fittings,Northeast,summer_storm,2024-04-10,2177,16.38,6.743888888888889,125.234,999.5,98.0,33.93,75.23888888888888,12225.0,0.185,0.4275463500547825,Medium
SP-01406,FCAST-005621,Conductor,South,summer_storm,2024-05-12,1248,23.1,9.970416666666669,100.033,1000.0,98.3,32.02,74.89027777777778,3439.0,0.085,0.4275237544244087,Medium
SP-00966,FCAST-003861,Arrester,Central,heatwave,2025-03-22,1718,4.2,2.4508333333333336,43.149,1006.8,64.5,39.5,75.54861111111111,805.7,0.055,0.4274999095492138,Medium
SP-00519,FCAST-002073,Damper,North,summer_storm,2024-04-24,1080,18.9,8.12375,129.677,996.3,96.4,31.83,75.29027777777777,6526.6,0.12,0.4274463319646252,Medium
SP-01265,FCAST-005057,Insulator,South,southwest_monsoon,2024-08-23,1504,16.5,8.978333333333333,294.323,1002.9,100.0,30.5,74.80972222222222,6966.3,0.125,0.4274447311563706,Medium
SP-00173,FCAST-000689,Damper,Northeast,southwest_monsoon,2024-07-16,1127,11.7,6.217499999999999,164.361,1001.9,100.0,31.7,75.12916666666666,10044.4,0.16,0.427432160203702,Medium
SP-00311,FCAST-001244,Arrester,Northeast,heatwave,2025-03-09,1392,4.68,2.7934722222222224,38.309,1005.3,62.5,38.2,75.10277777777777,820.6,0.055,0.4273981950801598,Medium
SP-00409,FCAST-001633,Insulator,Northeast,heatwave,2024-04-23,933,4.68,2.797361111111111,47.436,1005.0,68.5,38.2,75.15138888888889,2140.6,0.07,0.4273872488284063,Medium
SP-01505,FCAST-006019,Spacer,South,southwest_monsoon,2024-06-06,1604,16.5,8.854583333333332,290.888,1003.2,98.9,30.5,74.74027777777778,6980.2,0.125,0.4273498431617499,Medium
SP-01009,FCAST-004034,Insulator,Central,heatwave,2025-03-17,1662,4.2,2.2568055555555557,41.411,1006.8,65.3,39.5,75.33611111111111,5667.6,0.11,0.4273102735026982,Medium
SP-01230,FCAST-004919,Insulator,Central,heatwave,2025-03-02,2326,4.2,2.246111111111111,32.258,1006.8,66.8,39.5,75.01111111111112,835.1,0.055,0.4272992112008792,Medium
SP-01389,FCAST-005555,Damper,South,southwest_monsoon,2024-07-24,977,16.5,9.167222222222222,288.474,1002.8,100.0,30.5,75.13888888888889,6990.4,0.125,0.4272802131225318,Medium
SP-01584,FCAST-006335,Fittings,South,heatwave,2024-04-27,1766,6.6,3.78125,51.942,1006.2,69.8,37.0,75.22638888888889,2595.9,0.075,0.4272791550189946,Medium
SP-01498,FCAST-005990,Insulator,South,heatwave,2024-04-02,927,6.6,3.7845833333333334,53.626,1005.7,69.3,37.0,74.96111111111111,5676.8,0.11,0.4272474699379132,Medium
SP-01261,FCAST-005041,Insulator,South,southwest_monsoon,2024-08-19,1403,16.5,8.936805555555557,288.435,1003.1,100.0,30.5,74.49305555555556,6557.3,0.12,0.4272367591995276,Medium
SP-00118,FCAST-000470,Damper,Northeast,southwest_monsoon,2024-06-02,1690,11.7,6.165555555555556,161.376,1000.9,100.0,31.7,75.57222222222222,1724.0,0.065,0.4272311580772552,Medium
SP-00911,FCAST-003644,Arrester,Central,summer_storm,2024-05-21,963,14.7,6.26,104.94,1001.5,99.6,34.84,75.29861111111111,7877.2,0.135,0.4272264955952174,Medium
SP-00240,FCAST-000959,Damper,Northeast,summer_storm,2024-05-12,1446,16.38,6.6745833333333335,121.818,999.6,98.0,33.48,74.9986111111111,7439.0,0.13,0.4272178566918223,Medium
SP-00054,FCAST-000216,Spacer,Northeast,southwest_monsoon,2024-08-06,1080,11.7,6.195833333333334,159.569,1001.4,98.9,31.7,75.39444444444445,5246.7,0.105,0.4271835365916096,Medium
SP-01408,FCAST-005632,Insulator,South,heatwave,2024-04-28,1074,6.6,4.068611111111111,50.995,1005.9,69.6,37.0,74.55138888888888,2177.2,0.07,0.4271373998641531,Medium
SP-00351,FCAST-001401,Arrester,Northeast,heatwave,2025-03-13,1489,4.68,2.769722222222222,43.371,1005.1,64.4,38.2,74.69027777777778,860.6,0.055,0.427125136102834,Medium
SP-00163,FCAST-000652,Spacer,Northeast,summer_storm,2024-04-08,1065,16.38,6.5801388888888885,119.15,999.4,98.5,33.14,75.00694444444444,8336.5,0.14,0.4270910958880731,Medium
SP-01193,FCAST-004771,Spacer,Central,southwest_monsoon,2024-09-13,1160,10.5,5.835277777777778,145.356,1003.5,99.4,33.0,74.77083333333333,6579.9,0.12,0.4270824808773385,Medium
SP-00673,FCAST-002692,Arrester,North,heatwave,2024-04-22,2130,5.4,3.2616666666666667,48.109,1002.1,64.0,36.1,74.95694444444445,429.1,0.05,0.4270707598207368,Medium
SP-01293,FCAST-005169,Arrester,South,heatwave,2025-03-13,1260,6.6,4.052361111111111,43.329,1005.7,71.0,37.0,74.72777777777777,1754.9,0.065,0.4270202200172709,Medium
SP-00839,FCAST-003353,Arrester,North,heatwave,2025-03-05,2517,5.4,3.350972222222222,47.305,1001.5,62.3,36.1,74.875,0.0,0.045,0.427,Medium
SP-01343,FCAST-005370,Spacer,South,summer_storm,2024-04-09,1183,23.1,10.034305555555555,98.142,1000.0,97.5,31.86,74.94027777777778,2639.7,0.075,0.4269801554388229,Medium
SP-00396,FCAST-001584,Damper,Northeast,summer_storm,2024-05-14,1448,16.38,7.019722222222223,120.825,999.0,99.2,32.95,75.08611111111111,5276.6,0.105,0.4269794250060585,Medium
SP-01499,FCAST-005994,Spacer,South,heatwave,2024-04-16,1139,6.6,3.894722222222222,38.199,1006.0,71.5,37.0,74.93333333333334,3083.7,0.08,0.4269492007905057,Medium
SP-00383,FCAST-001530,Insulator,Northeast,summer_storm,2024-04-25,1034,16.38,6.5438888888888895,131.446,999.0,97.4,33.6,75.00694444444444,6606.7,0.12,0.4268995313625302,Medium
SP-00236,FCAST-000944,Conductor,Northeast,tropical_cyclone,2024-08-05,1692,26.33,13.453194444444444,324.543,987.3,100.0,30.7,74.85694444444444,24630.3,0.325,0.4268618867692685,Medium
SP-01560,FCAST-006239,Insulator,South,southwest_monsoon,2024-09-22,1444,16.5,8.831388888888888,287.351,1003.2,100.0,30.5,75.10694444444444,4865.5,0.1,0.4267857886455251,Medium
SP-00272,FCAST-001087,Damper,Northeast,southwest_monsoon,2024-07-31,1018,11.7,6.170833333333333,156.376,1001.8,100.0,31.7,75.02916666666667,8386.1,0.14,0.4267525027561891,Medium
SP-01600,FCAST-006399,Spacer,South,southwest_monsoon,2024-07-21,1569,16.5,8.829166666666667,288.635,1002.4,99.7,30.5,75.06666666666666,4876.3,0.1,0.4267120627216471,Medium
SP-01423,FCAST-005692,Damper,South,heatwave,2025-03-25,2324,6.6,4.106805555555556,47.24,1005.8,69.4,37.0,74.83333333333333,2239.7,0.07,0.4267107452120814,Medium
SP-01505,FCAST-006019,Fittings,South,southwest_monsoon,2024-06-06,1604,16.5,8.854583333333332,290.888,1003.2,98.9,30.5,74.74027777777778,7521.2,0.13,0.4266567204934176,Medium
SP-01573,FCAST-006290,Damper,South,southwest_monsoon,2024-09-20,1037,16.5,8.745833333333334,291.04,1002.0,99.7,30.5,75.19861111111112,5768.4,0.11,0.426622164879837,Medium
SP-01383,FCAST-005532,Fittings,South,southwest_monsoon,2024-07-28,1128,16.5,9.165555555555557,291.491,1003.3,99.5,30.5,74.97222222222223,6208.0,0.115,0.4266212467190257,Medium
SP-01528,FCAST-006109,Arrester,South,tropical_cyclone,2024-11-09,1460,37.12,18.907083333333333,392.652,987.9,100.0,29.5,74.78333333333333,11484.1,0.175,0.4266040849623008,Medium
SP-01528,FCAST-006110,Insulator,South,heatwave,2025-03-01,1572,6.6,4.008611111111112,48.853,1006.0,71.4,37.0,74.76111111111112,1395.9,0.06,0.4264709243387706,Medium
SP-01401,FCAST-005604,Fittings,South,southwest_monsoon,2024-07-08,1432,16.5,8.769444444444444,290.756,1002.4,100.0,30.5,75.19444444444444,6231.8,0.115,0.4264587766275168,Medium
SP-00425,FCAST-001697,Fittings,North,summer_storm,2024-05-18,2084,18.9,8.271388888888888,127.387,996.0,95.7,31.14,75.275,8437.4,0.14,0.4264023046177687,Medium
SP-00546,FCAST-002181,Spacer,North,summer_storm,2024-04-16,882,18.9,7.794027777777777,129.194,996.7,98.4,30.54,74.53333333333333,5804.2,0.11,0.4263777770951303,Medium
SP-01580,FCAST-006318,Spacer,South,heatwave,2024-04-02,1429,6.6,3.655555555555555,49.608,1005.6,70.8,37.0,75.13194444444444,3169.0,0.08,0.4263669025213583,Medium
SP-00334,FCAST-001335,Damper,Northeast,southwest_monsoon,2024-08-12,1120,11.7,5.989722222222222,156.084,1001.8,100.0,31.7,74.37083333333334,10644.8,0.165,0.4263335449540408,Medium
SP-01461,FCAST-005841,Fittings,South,southwest_monsoon,2024-08-25,2110,16.5,9.221388888888889,288.599,1002.3,100.0,30.5,75.17638888888888,5816.9,0.11,0.4262910808698294,Medium
SP-01255,FCAST-005017,Damper,Central,southwest_monsoon,2024-08-31,1166,10.5,5.639027777777778,159.55,1003.4,100.0,33.0,74.96666666666667,10216.1,0.16,0.4262600545435308,Medium
SP-00782,FCAST-003127,Damper,North,heatwave,2024-04-08,2003,5.4,3.285972222222222,46.66,1001.9,63.2,36.1,75.15972222222223,1869.6,0.065,0.4262372233997891,Medium
SP-00190,FCAST-000760,Arrester,Northeast,heatwave,2025-03-22,1371,4.68,2.6231944444444446,40.76,1004.9,63.0,38.2,75.08611111111111,1878.0,0.065,0.4261798810145506,Medium
SP-00683,FCAST-002731,Insulator,North,heatwave,2024-04-04,1916,5.4,3.172083333333333,40.718,1002.3,62.0,36.1,74.70555555555556,130.2,0.045,0.4261111930288043,Medium
SP-01425,FCAST-005698,Damper,South,heatwave,2024-04-20,1018,6.6,3.9940277777777777,49.981,1005.9,69.9,37.0,75.06944444444444,3210.5,0.08,0.4260836038323827,Medium
SP-01286,FCAST-005141,Fittings,South,heatwave,2024-04-16,1369,6.6,4.080972222222222,50.641,1005.9,70.7,37.0,75.11527777777778,4099.2,0.09,0.4260169160036453,Medium
SP-00362,FCAST-001447,Damper,Northeast,heatwave,2025-03-05,1650,4.68,2.703194444444444,34.266,1005.1,65.0,38.2,74.94861111111112,3660.3,0.085,0.4260130556323534,Medium
SP-00945,FCAST-003778,Damper,Central,heatwave,2025-03-13,2443,4.2,2.257638888888889,44.989,1006.8,69.4,39.5,75.0375,1467.1,0.06,0.4259848793591306,Medium
SP-00657,FCAST-002627,Insulator,North,heatwave,2024-04-15,1608,5.4,3.124027777777778,39.419,1002.0,63.0,36.1,75.06805555555555,1916.2,0.065,0.4259191096912044,Medium
SP-00653,FCAST-002611,Spacer,North,heatwave,2024-04-16,1279,5.4,3.0031944444444445,46.996,1002.0,63.5,36.1,74.90972222222223,2361.4,0.07,0.4258799632735675,Medium
SP-00006,FCAST-000021,Fittings,Northeast,southwest_monsoon,2024-08-18,1684,11.7,6.303194444444444,159.276,1001.4,100.0,31.7,75.07916666666667,11591.5,0.175,0.4258709216081808,Medium
SP-00288,FCAST-001152,Spacer,Northeast,summer_storm,2024-05-06,899,16.38,6.751388888888889,120.975,999.4,98.6,32.94,75.1263888888889,9400.4,0.15,0.4258284097386484,Medium
SP-00242,FCAST-000965,Insulator,Northeast,summer_storm,2024-04-13,1111,16.38,6.976805555555555,119.38,999.1,96.9,33.58,74.92222222222222,4566.3,0.095,0.4258282697959226,Medium
SP-00193,FCAST-000772,Damper,Northeast,heatwave,2025-03-09,2117,4.68,2.698055555555555,43.781,1004.5,63.0,38.2,75.13749999999999,1933.0,0.065,0.4258044249207275,Medium
SP-01527,FCAST-006106,Arrester,South,heatwave,2025-03-27,1226,6.6,3.840694444444444,47.115,1005.8,69.6,36.99,75.13055555555555,3252.4,0.08,0.4257975745536339,Medium
SP-00978,FCAST-003912,Conductor,Central,heatwave,2024-04-19,1303,4.2,2.24,42.408,1006.3,67.3,39.5,74.79583333333333,4581.2,0.095,0.4257265553268687,Medium
SP-01320,FCAST-005277,Spacer,South,heatwave,2024-04-27,1757,6.6,3.77375,54.212,1005.9,72.0,37.0,75.125,1947.0,0.065,0.4257088542786635,Medium
SP-01594,FCAST-006374,Fittings,South,summer_storm,2024-05-25,2194,23.1,10.044166666666667,94.642,999.6,97.5,31.89,75.27083333333333,2828.8,0.075,0.4256892691235148,Medium
SP-01179,FCAST-004713,Spacer,Central,summer_storm,2024-05-04,1949,14.7,6.394444444444444,107.52,1000.9,100.0,34.57,75.13611111111112,10303.8,0.16,0.4256613727357438,Medium
SP-00824,FCAST-003296,Conductor,North,heatwave,2024-04-03,1601,5.4,2.9091666666666667,45.173,1001.8,64.0,36.1,74.92361111111111,5474.7,0.105,0.4256271004208521,Medium
SP-00352,FCAST-001405,Fittings,Northeast,tropical_cyclone,2024-11-11,1575,26.33,13.428194444444443,313.331,987.5,100.0,30.7,75.06805555555555,17781.8,0.245,0.4256129969246732,Medium
SP-00940,FCAST-003758,Fittings,Central,summer_storm,2024-05-12,1630,14.7,5.962777777777777,112.191,1001.7,98.8,34.52,75.32222222222222,4598.4,0.095,0.4256091399666185,Medium
SP-00688,FCAST-002751,Spacer,North,summer_storm,2024-04-16,869,18.9,7.604444444444444,134.813,996.6,96.7,31.66,75.49027777777778,2842.5,0.075,0.4255957464237807,Medium
SP-01526,FCAST-006104,Fittings,South,summer_storm,2024-05-02,965,23.1,9.466944444444444,105.487,1000.5,99.5,31.75,75.32499999999999,6801.1,0.12,0.4255724647327265,Medium
SP-00173,FCAST-000689,Insulator,Northeast,southwest_monsoon,2024-07-16,1127,11.7,6.217499999999999,164.361,1001.9,100.0,31.7,75.12916666666666,6804.0,0.12,0.4255526679568703,Medium
SP-00856,FCAST-003421,Insulator,Central,summer_storm,2024-05-29,1143,14.7,6.123194444444445,109.62,1001.4,97.2,34.49,74.95694444444445,6369.8,0.115,0.4255167231557426,Medium
SP-00335,FCAST-001340,Arrester,Northeast,heatwave,2024-04-20,858,4.68,2.7091666666666665,44.822,1005.0,63.0,38.2,75.01111111111112,1538.8,0.06,0.4254954211422739,Medium
SP-01056,FCAST-004224,Fittings,Central,tropical_cyclone,2024-11-13,1085,23.62,11.989027777777778,214.485,989.2,100.0,32.0,74.84027777777777,15181.0,0.215,0.425367291630401,Medium
SP-01319,FCAST-005274,Arrester,South,summer_storm,2024-04-13,1666,23.1,9.896527777777775,99.66,999.8,96.4,32.26,74.90972222222223,7272.2,0.125,0.4253565126272711,Medium
SP-01000,FCAST-004000,Fittings,Central,summer_storm,2024-04-23,1888,14.7,6.394722222222223,115.469,1001.4,98.9,34.74,75.00416666666666,7272.6,0.125,0.4253537820374978,Medium
SP-01370,FCAST-005478,Spacer,South,heatwave,2024-04-11,1982,6.6,3.9908333333333337,42.953,1005.8,70.3,37.0,74.94444444444444,3758.5,0.085,0.4253426958430184,Medium
SP-01415,FCAST-005657,Arrester,South,heatwave,2024-04-10,1344,6.6,3.860833333333334,49.086,1005.9,69.1,37.0,75.22222222222223,5963.0,0.11,0.4252937329551466,Medium
SP-01217,FCAST-004865,Insulator,Central,tropical_cyclone,2024-08-16,1374,23.62,12.086666666666666,222.302,989.9,100.0,32.0,75.17500000000001,12122.8,0.18,0.42524401574185,Medium
SP-01474,FCAST-005895,Spacer,South,heatwave,2024-04-19,1718,6.6,4.051805555555556,51.863,1006.0,66.9,37.0,75.08472222222223,2016.5,0.065,0.4252344143055598,Medium
